,source,target,total,count,source_num,target_num
3455,valenzuela a.,garcia d.,valenzuela a. garcia d.,1,2819,325
3456,valenzuela a.,ortiz j. ramon,valenzuela a. ortiz j. ramon,1,2819,2359
3381,garcia j. c. gomez,duarte a. p. lougon,garcia j. c. gomez duarte a. p. lougon,1,438,1458
3380,garcia j. c. gomez,cabrera a. c. carballo,garcia j. c. gomez cabrera a. c. carballo,1,438,1002
3379,garcia j. c. gomez,carrillio galicia l. a.,garcia j. c. gomez carrillio galicia l. a.,1,438,52
3378,garcia j. c. gomez,gavito d. garcia,garcia j. c. gomez gavito d. garcia,1,438,2822
3303,pelaez k.,rachid r.,pelaez k. rachid r.,1,3258,3092
3304,pelaez k.,milne a.,pelaez k. milne a.,1,3258,559
3305,pelaez k.,gutierrez l.,pelaez k. gutierrez l.,1,3258,2311
3306,pelaez k.,madrid o.,pelaez k. madrid o.,1,3258,126
3307,pelaez k.,ponce g.,pelaez k. ponce g.,1,3258,653
3308,pelaez k.,ponce o.,pelaez k. ponce o.,1,3258,1244
3309,pelaez k.,cruz s.,pelaez k. cruz s.,1,3258,2374
3310,gutierrez l.,ramones m.,gutierrez l. ramones m.,1,2311,944
3311,gutierrez l.,rachid r.,gutierrez l. rachid r.,1,2311,3092
3312,gutierrez l.,milne a.,gutierrez l. milne a.,1,2311,559
3313,gutierrez l.,pelaez k.,gutierrez l. pelaez k.,1,2311,3258
3314,gutierrez l.,madrid o.,gutierrez l. madrid o.,1,2311,126
3315,gutierrez l.,ponce g.,gutierrez l. ponce g.,1,2311,653
3316,gutierrez l.,ponce o.,gutierrez l. ponce o.,1,2311,1244
3317,gutierrez l.,cruz s.,gutierrez l. cruz s.,1,2311,2374
3318,madrid o.,ramones m.,madrid o. ramones m.,1,126,944
3319,madrid o.,rachid r.,madrid o. rachid r.,1,126,3092
3320,madrid o.,milne a.,madrid o. milne a.,1,126,559
3321,madrid o.,pelaez k.,madrid o. pelaez k.,1,126,3258
3322,madrid o.,gutierrez l.,madrid o. gutierrez l.,1,126,2311
3323,madrid o.,ponce g.,madrid o. ponce g.,1,126,653
3324,madrid o.,ponce o.,madrid o. ponce o.,1,126,1244
3325,madrid o.,cruz s.,madrid o. cruz s.,1,126,2374
3302,pelaez k.,ramones m.,pelaez k. ramones m.,1,3258,944
3301,milne a.,cruz s.,milne a. cruz s.,1,559,2374
3300,milne a.,ponce o.,milne a. ponce o.,1,559,1244
3283,ramones m.,ponce g.,ramones m. ponce g.,1,944,653
3271,marland c.,samuel r.,marland c. samuel r.,1,2575,117
3272,li d.,liu z.,li d. liu z.,1,1953,103
3273,li d.,marland c.,li d. marland c.,1,1953,2575
3274,li d.,samuel r.,li d. samuel r.,1,1953,117
3275,samuel r.,liu z.,samuel r. liu z.,1,117,103
3276,samuel r.,marland c.,samuel r. marland c.,1,117,2575
3277,samuel r.,li d.,samuel r. li d.,1,117,1953
3280,ramones m.,pelaez k.,ramones m. pelaez k.,1,944,3258
3281,ramones m.,gutierrez l.,ramones m. gutierrez l.,1,944,2311
3282,ramones m.,madrid o.,ramones m. madrid o.,1,944,126
3284,ramones m.,ponce o.,ramones m. ponce o.,1,944,1244
3299,milne a.,ponce g.,milne a. ponce g.,1,559,653
3285,ramones m.,cruz s.,ramones m. cruz s.,1,944,2374
3288,rachid r.,pelaez k.,rachid r. pelaez k.,1,3092,3258
3289,rachid r.,gutierrez l.,rachid r. gutierrez l.,1,3092,2311
3290,rachid r.,madrid o.,rachid r. madrid o.,1,3092,126
3291,rachid r.,ponce g.,rachid r. ponce g.,1,3092,653
3292,rachid r.,ponce o.,rachid r. ponce o.,1,3092,1244
3293,rachid r.,cruz s.,rachid r. cruz s.,1,3092,2374
3296,milne a.,pelaez k.,milne a. pelaez k.,1,559,3258
3297,milne a.,gutierrez l.,milne a. gutierrez l.,1,559,2311
3298,milne a.,madrid o.,milne a. madrid o.,1,559,126
3326,ponce g.,ramones m.,ponce g. ramones m.,1,653,944
3327,ponce g.,rachid r.,ponce g. rachid r.,1,653,3092
3328,ponce g.,milne a.,ponce g. milne a.,1,653,559
3366,medina c.,jaimes m.g.,medina c. jaimes m.g.,1,2593,2928
3356,valencia d.,mendoza a.,valencia d. mendoza a.,1,869,43
3357,valencia d.,medina c.,valencia d. medina c.,1,869,2593
3358,bahamon j.i.,jaimes m.g.,bahamon j.i. jaimes m.g.,1,1266,2928
3359,bahamon j.i.,valencia d.,bahamon j.i. valencia d.,1,1266,869
3360,bahamon j.i.,mendoza a.,bahamon j.i. mendoza a.,1,1266,43
3361,bahamon j.i.,medina c.,bahamon j.i. medina c.,1,1266,2593
3362,mendoza a.,jaimes m.g.,mendoza a. jaimes m.g.,1,43,2928
3363,mendoza a.,valencia d.,mendoza a. valencia d.,1,43,869
3364,mendoza a.,bahamon j.i.,mendoza a. bahamon j.i.,1,43,1266
3365,mendoza a.,medina c.,mendoza a. medina c.,1,43,2593
3367,medina c.,valencia d.,medina c. valencia d.,1,2593,869
3354,valencia d.,jaimes m.g.,valencia d. jaimes m.g.,1,869,2928
3368,medina c.,bahamon j.i.,medina c. bahamon j.i.,1,2593,1266
3369,medina c.,mendoza a.,medina c. mendoza a.,1,2593,43
3370,gavito d. garcia,carrillio galicia l. a.,gavito d. garcia carrillio galicia l. a.,1,2822,52
3371,gavito d. garcia,garcia j. c. gomez,gavito d. garcia garcia j. c. gomez,1,2822,438
3372,gavito d. garcia,cabrera a. c. carballo,gavito d. garcia cabrera a. c. carballo,1,2822,1002
3373,gavito d. garcia,duarte a. p. lougon,gavito d. garcia duarte a. p. lougon,1,2822,1458
3374,carrillio galicia l. a.,gavito d. garcia,carrillio galicia l. a. gavito d. garcia,1,52,2822
3375,carrillio galicia l. a.,garcia j. c. gomez,carrillio galicia l. a. garcia j. c. gomez,1,52,438
3376,carrillio galicia l. a.,cabrera a. c. carballo,carrillio galicia l. a. cabrera a. c. carballo,1,52,1002
3377,carrillio galicia l. a.,duarte a. p. lougon,carrillio galicia l. a. duarte a. p. lougon,1,52,1458
3355,valencia d.,bahamon j.i.,valencia d. bahamon j.i.,1,869,1266
3353,jaimes m.g.,medina c.,jaimes m.g. medina c.,1,2928,2593
3329,ponce g.,pelaez k.,ponce g. pelaez k.,1,653,3258
3340,ponce o.,ponce g.,ponce o. ponce g.,1,1244,653
3330,ponce g.,gutierrez l.,ponce g. gutierrez l.,1,653,2311
3331,ponce g.,madrid o.,ponce g. madrid o.,1,653,126
3332,ponce g.,ponce o.,ponce g. ponce o.,1,653,1244
3333,ponce g.,cruz s.,ponce g. cruz s.,1,653,2374
3334,ponce o.,ramones m.,ponce o. ramones m.,1,1244,944
3335,ponce o.,rachid r.,ponce o. rachid r.,1,1244,3092
3336,ponce o.,milne a.,ponce o. milne a.,1,1244,559
3337,ponce o.,pelaez k.,ponce o. pelaez k.,1,1244,3258
3338,ponce o.,gutierrez l.,ponce o. gutierrez l.,1,1244,2311
3339,ponce o.,madrid o.,ponce o. madrid o.,1,1244,126
3341,ponce o.,cruz s.,ponce o. cruz s.,1,1244,2374
3352,jaimes m.g.,mendoza a.,jaimes m.g. mendoza a.,1,2928,43
3342,cruz s.,ramones m.,cruz s. ramones m.,1,2374,944
3343,cruz s.,rachid r.,cruz s. rachid r.,1,2374,3092
3344,cruz s.,milne a.,cruz s. milne a.,1,2374,559
3345,cruz s.,pelaez k.,cruz s. pelaez k.,1,2374,3258
3346,cruz s.,gutierrez l.,cruz s. gutierrez l.,1,2374,2311
3347,cruz s.,madrid o.,cruz s. madrid o.,1,2374,126
3348,cruz s.,ponce g.,cruz s. ponce g.,1,2374,653
3349,cruz s.,ponce o.,cruz s. ponce o.,1,2374,1244
3350,jaimes m.g.,valencia d.,jaimes m.g. valencia d.,1,2928,869
3351,jaimes m.g.,bahamon j.i.,jaimes m.g. bahamon j.i.,1,2928,1266
3484,hobbs bill,hebert john,hobbs bill hebert john,1,2891,1104
3486,hobbs bill,fisher jim,hobbs bill fisher jim,1,2891,1061
3269,marland c.,liu z.,marland c. liu z.,1,2575,103
3651,anez a.,ramirez e.,anez a. ramirez e.,1,597,995
3627,losada m.,ramirez e.,losada m. ramirez e.,1,2385,995
3628,losada m.,tellez f.,losada m. tellez f.,1,2385,2652
3629,losada m.,garcia g.,losada m. garcia g.,1,2385,764
3630,losada m.,quevedo m.,losada m. quevedo m.,1,2385,140
3631,losada m.,anez a.,losada m. anez a.,1,2385,597
3632,garcia g.,moreno a.,garcia g. moreno a.,1,764,310
3633,garcia g.,rosales s.,garcia g. rosales s.,1,764,1111
3634,garcia g.,resendiz t.,garcia g. resendiz t.,1,764,139
3635,garcia g.,ramirez e.,garcia g. ramirez e.,1,764,995
3636,garcia g.,tellez f.,garcia g. tellez f.,1,764,2652
3637,garcia g.,losada m.,garcia g. losada m.,1,764,2385
3638,garcia g.,quevedo m.,garcia g. quevedo m.,1,764,140
3639,garcia g.,anez a.,garcia g. anez a.,1,764,597
3640,quevedo m.,moreno a.,quevedo m. moreno a.,1,140,310
3641,quevedo m.,rosales s.,quevedo m. rosales s.,1,140,1111
3642,quevedo m.,resendiz t.,quevedo m. resendiz t.,1,140,139
3643,quevedo m.,ramirez e.,quevedo m. ramirez e.,1,140,995
3644,quevedo m.,tellez f.,quevedo m. tellez f.,1,140,2652
3645,quevedo m.,losada m.,quevedo m. losada m.,1,140,2385
3646,quevedo m.,garcia g.,quevedo m. garcia g.,1,140,764
3647,quevedo m.,anez a.,quevedo m. anez a.,1,140,597
3648,anez a.,moreno a.,anez a. moreno a.,1,597,310
3649,anez a.,rosales s.,anez a. rosales s.,1,597,1111
3626,losada m.,resendiz t.,losada m. resendiz t.,1,2385,139
3625,losada m.,rosales s.,losada m. rosales s.,1,2385,1111
3624,losada m.,moreno a.,losada m. moreno a.,1,2385,310
3611,ramirez e.,tellez f.,ramirez e. tellez f.,1,995,2652
3601,resendiz t.,rosales s.,resendiz t. rosales s.,1,139,1111
3602,resendiz t.,ramirez e.,resendiz t. ramirez e.,1,139,995
3603,resendiz t.,tellez f.,resendiz t. tellez f.,1,139,2652
3604,resendiz t.,losada m.,resendiz t. losada m.,1,139,2385
3605,resendiz t.,garcia g.,resendiz t. garcia g.,1,139,764
3606,resendiz t.,quevedo m.,resendiz t. quevedo m.,1,139,140
3607,resendiz t.,anez a.,resendiz t. anez a.,1,139,597
3608,ramirez e.,moreno a.,ramirez e. moreno a.,1,995,310
3609,ramirez e.,rosales s.,ramirez e. rosales s.,1,995,1111
3610,ramirez e.,resendiz t.,ramirez e. resendiz t.,1,995,139
3612,ramirez e.,losada m.,ramirez e. losada m.,1,995,2385
3623,tellez f.,anez a.,tellez f. anez a.,1,2652,597
3613,ramirez e.,garcia g.,ramirez e. garcia g.,1,995,764
3614,ramirez e.,quevedo m.,ramirez e. quevedo m.,1,995,140
3615,ramirez e.,anez a.,ramirez e. anez a.,1,995,597
3616,tellez f.,moreno a.,tellez f. moreno a.,1,2652,310
3617,tellez f.,rosales s.,tellez f. rosales s.,1,2652,1111
3618,tellez f.,resendiz t.,tellez f. resendiz t.,1,2652,139
3619,tellez f.,ramirez e.,tellez f. ramirez e.,1,2652,995
3620,tellez f.,losada m.,tellez f. losada m.,1,2652,2385
3621,tellez f.,garcia g.,tellez f. garcia g.,1,2652,764
3622,tellez f.,quevedo m.,tellez f. quevedo m.,1,2652,140
3650,anez a.,resendiz t.,anez a. resendiz t.,1,597,139
3652,anez a.,tellez f.,anez a. tellez f.,1,597,2652
3487,hobbs bill,dupuis jeffery,hobbs bill dupuis jeffery,1,2891,577
3653,anez a.,losada m.,anez a. losada m.,1,597,2385
3680,coronel h.,lopez-bonetti e.,coronel h. lopez-bonetti e.,1,1513,2902
3681,coronel h.,cuessy a.,coronel h. cuessy a.,1,1513,782
3682,coronel h.,suarez-fromm j. d.,coronel h. suarez-fromm j. d.,1,1513,1309
3683,suarez-fromm j. d.,lopez-bonetti e.,suarez-fromm j. d. lopez-bonetti e.,1,1309,2902
3684,suarez-fromm j. d.,cuessy a.,suarez-fromm j. d. cuessy a.,1,1309,782
3685,suarez-fromm j. d.,coronel h.,suarez-fromm j. d. coronel h.,1,1309,1513
3686,suzart w.,cayo m.,suzart w. cayo m.,1,883,1926
3687,suzart w.,jaramillo j.,suzart w. jaramillo j.,1,883,1482
3688,suzart w.,alarcon x.,suzart w. alarcon x.,1,883,1785
3689,suzart w.,barragan e.,suzart w. barragan e.,1,883,725
3690,suzart w.,calvachi c.,suzart w. calvachi c.,1,883,2390
3691,suzart w.,torres c.,suzart w. torres c.,1,883,3172
3692,suzart w.,mantilla a.,suzart w. mantilla a.,1,883,270
3693,cayo m.,suzart w.,cayo m. suzart w.,1,1926,883
3694,cayo m.,jaramillo j.,cayo m. jaramillo j.,1,1926,1482
3695,cayo m.,alarcon x.,cayo m. alarcon x.,1,1926,1785
3696,cayo m.,barragan e.,cayo m. barragan e.,1,1926,725
3697,cayo m.,calvachi c.,cayo m. calvachi c.,1,1926,2390
3698,cayo m.,torres c.,cayo m. torres c.,1,1926,3172
3699,cayo m.,mantilla a.,cayo m. mantilla a.,1,1926,270
3700,jaramillo j.,suzart w.,jaramillo j. suzart w.,1,1482,883
3701,jaramillo j.,cayo m.,jaramillo j. cayo m.,1,1482,1926
3702,jaramillo j.,alarcon x.,jaramillo j. alarcon x.,1,1482,1785
3679,cuessy a.,suarez-fromm j. d.,cuessy a. suarez-fromm j. d.,1,782,1309
3678,cuessy a.,coronel h.,cuessy a. coronel h.,1,782,1513
3677,cuessy a.,lopez-bonetti e.,cuessy a. lopez-bonetti e.,1,782,2902
3664,carruyo villalobos j.f.,oliveira gomes d.g.,carruyo villalobos j.f. oliveira gomes d.g.,1,2488,1902
3654,anez a.,garcia g.,anez a. garcia g.,1,597,764
3655,anez a.,quevedo m.,anez a. quevedo m.,1,597,140
3656,haddad j.,ramos j.,haddad j. ramos j.,1,3074,1106
3657,haddad j.,aldana m.,haddad j. aldana m.,1,3074,2943
3658,ramos j.,haddad j.,ramos j. haddad j.,1,1106,3074
3659,ramos j.,aldana m.,ramos j. aldana m.,1,1106,2943
3660,aldana m.,haddad j.,aldana m. haddad j.,1,2943,3074
3661,aldana m.,ramos j.,aldana m. ramos j.,1,2943,1106
3662,oliveira gomes d.g.,carruyo villalobos j.f.,oliveira gomes d.g. carruyo villalobos j.f.,1,1902,2488
3663,oliveira gomes d.g.,gonzalez castano e.r.,oliveira gomes d.g. gonzalez castano e.r.,1,1902,498
3665,carruyo villalobos j.f.,gonzalez castano e.r.,carruyo villalobos j.f. gonzalez castano e.r.,1,2488,498
3676,lopez-bonetti e.,suarez-fromm j. d.,lopez-bonetti e. suarez-fromm j. d.,1,2902,1309
3666,gonzalez castano e.r.,oliveira gomes d.g.,gonzalez castano e.r. oliveira gomes d.g.,1,498,1902
3667,gonzalez castano e.r.,carruyo villalobos j.f.,gonzalez castano e.r. carruyo villalobos j.f.,1,498,2488
3668,schonmann m.v.,da silva j.b.,schonmann m.v. da silva j.b.,1,852,2297
3669,schonmann m.v.,oliveira a.g.,schonmann m.v. oliveira a.g.,1,852,1164
3670,da silva j.b.,schonmann m.v.,da silva j.b. schonmann m.v.,1,2297,852
3671,da silva j.b.,oliveira a.g.,da silva j.b. oliveira a.g.,1,2297,1164
3672,oliveira a.g.,schonmann m.v.,oliveira a.g. schonmann m.v.,1,1164,852
3673,oliveira a.g.,da silva j.b.,oliveira a.g. da silva j.b.,1,1164,2297
3674,lopez-bonetti e.,cuessy a.,lopez-bonetti e. cuessy a.,1,2902,782
3675,lopez-bonetti e.,coronel h.,lopez-bonetti e. coronel h.,1,2902,1513
3600,resendiz t.,moreno a.,resendiz t. moreno a.,1,139,310
3599,rosales s.,anez a.,rosales s. anez a.,1,1111,597
3598,rosales s.,quevedo m.,rosales s. quevedo m.,1,1111,140
3597,rosales s.,garcia g.,rosales s. garcia g.,1,1111,764
3514,suter a.,dutan j.,suter a. dutan j.,1,554,3097
3515,suter a.,serrano g.,suter a. serrano g.,1,554,119
3516,suter a.,sandoval l. m.,suter a. sandoval l. m.,1,554,1666
3517,suter a.,arevalo j. c.,suter a. arevalo j. c.,1,554,2966
3519,jaimes m.g.,contreras g.y.,jaimes m.g. contreras g.y.,1,2928,300
3521,quintero y.a.,contreras g.y.,quintero y.a. contreras g.y.,1,1710,300
3522,contreras g.y.,jaimes m.g.,contreras g.y. jaimes m.g.,1,300,2928
3523,contreras g.y.,quintero y.a.,contreras g.y. quintero y.a.,1,300,1710
3524,lattanzi d. a.,salazar l.,lattanzi d. a. salazar l.,1,1827,1913
3525,lattanzi d. a.,jaime p. i.,lattanzi d. a. jaime p. i.,1,1827,1278
3526,lattanzi d. a.,tallec g.,lattanzi d. a. tallec g.,1,1827,2936
3527,lattanzi d. a.,chan k.,lattanzi d. a. chan k.,1,1827,289
3528,lattanzi d. a.,gerwig t.,lattanzi d. a. gerwig t.,1,1827,1518
3529,salazar l.,lattanzi d. a.,salazar l. lattanzi d. a.,1,1913,1827
3530,salazar l.,jaime p. i.,salazar l. jaime p. i.,1,1913,1278
3531,salazar l.,tallec g.,salazar l. tallec g.,1,1913,2936
3532,salazar l.,chan k.,salazar l. chan k.,1,1913,289
3533,salazar l.,gerwig t.,salazar l. gerwig t.,1,1913,1518
3534,jaime p. i.,lattanzi d. a.,jaime p. i. lattanzi d. a.,1,1278,1827
3535,jaime p. i.,salazar l.,jaime p. i. salazar l.,1,1278,1913
3536,jaime p. i.,tallec g.,jaime p. i. tallec g.,1,1278,2936
3537,jaime p. i.,chan k.,jaime p. i. chan k.,1,1278,289
3538,jaime p. i.,gerwig t.,jaime p. i. gerwig t.,1,1278,1518
3513,suter a.,rodriguez j. c.,suter a. rodriguez j. c.,1,554,1825
3512,arevalo j. c.,suter a.,arevalo j. c. suter a.,1,2966,554
3511,arevalo j. c.,sandoval l. m.,arevalo j. c. sandoval l. m.,1,2966,1666
3498,serrano g.,rodriguez j. c.,serrano g. rodriguez j. c.,1,119,1825
3488,rodriguez j. c.,dutan j.,rodriguez j. c. dutan j.,1,1825,3097
3489,rodriguez j. c.,serrano g.,rodriguez j. c. serrano g.,1,1825,119
3490,rodriguez j. c.,sandoval l. m.,rodriguez j. c. sandoval l. m.,1,1825,1666
3491,rodriguez j. c.,arevalo j. c.,rodriguez j. c. arevalo j. c.,1,1825,2966
3492,rodriguez j. c.,suter a.,rodriguez j. c. suter a.,1,1825,554
3493,dutan j.,rodriguez j. c.,dutan j. rodriguez j. c.,1,3097,1825
3494,dutan j.,serrano g.,dutan j. serrano g.,1,3097,119
3495,dutan j.,sandoval l. m.,dutan j. sandoval l. m.,1,3097,1666
3496,dutan j.,arevalo j. c.,dutan j. arevalo j. c.,1,3097,2966
3497,dutan j.,suter a.,dutan j. suter a.,1,3097,554
3499,serrano g.,dutan j.,serrano g. dutan j.,1,119,3097
3510,arevalo j. c.,serrano g.,arevalo j. c. serrano g.,1,2966,119
3500,serrano g.,sandoval l. m.,serrano g. sandoval l. m.,1,119,1666
3501,serrano g.,arevalo j. c.,serrano g. arevalo j. c.,1,119,2966
3502,serrano g.,suter a.,serrano g. suter a.,1,119,554
3503,sandoval l. m.,rodriguez j. c.,sandoval l. m. rodriguez j. c.,1,1666,1825
3504,sandoval l. m.,dutan j.,sandoval l. m. dutan j.,1,1666,3097
3505,sandoval l. m.,serrano g.,sandoval l. m. serrano g.,1,1666,119
3506,sandoval l. m.,arevalo j. c.,sandoval l. m. arevalo j. c.,1,1666,2966
3507,sandoval l. m.,suter a.,sandoval l. m. suter a.,1,1666,554
3508,arevalo j. c.,rodriguez j. c.,arevalo j. c. rodriguez j. c.,1,2966,1825
3509,arevalo j. c.,dutan j.,arevalo j. c. dutan j.,1,2966,3097
3539,tallec g.,lattanzi d. a.,tallec g. lattanzi d. a.,1,2936,1827
3540,tallec g.,salazar l.,tallec g. salazar l.,1,2936,1913
3541,tallec g.,jaime p. i.,tallec g. jaime p. i.,1,2936,1278
3585,moreno a.,resendiz t.,moreno a. resendiz t.,1,310,139
3573,arias juan alejandro,zabala romero richard disney,arias juan alejandro zabala romero richard disney,1,1153,2648
3574,araujo guerrero edson felipe,alzate guillermo a.,araujo guerrero edson felipe alzate guillermo a.,1,368,2776
3577,araujo guerrero edson felipe,arias juan alejandro,araujo guerrero edson felipe arias juan alejandro,1,368,1153
3578,araujo guerrero edson felipe,zabala romero richard disney,araujo guerrero edson felipe zabala romero richard disney,1,368,2648
3579,zabala romero richard disney,alzate guillermo a.,zabala romero richard disney alzate guillermo a.,1,2648,2776
3580,zabala romero richard disney,naranjo abel,zabala romero richard disney naranjo abel,1,2648,2373
3581,zabala romero richard disney,arbelaez-londono alejandra,zabala romero richard disney arbelaez-londono alejandra,1,2648,878
3582,zabala romero richard disney,arias juan alejandro,zabala romero richard disney arias juan alejandro,1,2648,1153
3583,zabala romero richard disney,araujo guerrero edson felipe,zabala romero richard disney araujo guerrero edson felipe,1,2648,368
3584,moreno a.,rosales s.,moreno a. rosales s.,1,310,1111
3586,moreno a.,ramirez e.,moreno a. ramirez e.,1,310,995
3571,arias juan alejandro,arbelaez-londono alejandra,arias juan alejandro arbelaez-londono alejandra,1,1153,878
3587,moreno a.,tellez f.,moreno a. tellez f.,1,310,2652
3588,moreno a.,losada m.,moreno a. losada m.,1,310,2385
3589,moreno a.,garcia g.,moreno a. garcia g.,1,310,764
3590,moreno a.,quevedo m.,moreno a. quevedo m.,1,310,140
3591,moreno a.,anez a.,moreno a. anez a.,1,310,597
3592,rosales s.,moreno a.,rosales s. moreno a.,1,1111,310
3593,rosales s.,resendiz t.,rosales s. resendiz t.,1,1111,139
3594,rosales s.,ramirez e.,rosales s. ramirez e.,1,1111,995
3595,rosales s.,tellez f.,rosales s. tellez f.,1,1111,2652
3596,rosales s.,losada m.,rosales s. losada m.,1,1111,2385
3572,arias juan alejandro,araujo guerrero edson felipe,arias juan alejandro araujo guerrero edson felipe,1,1153,368
3570,arias juan alejandro,naranjo abel,arias juan alejandro naranjo abel,1,1153,2373
3542,tallec g.,chan k.,tallec g. chan k.,1,2936,289
3553,gerwig t.,chan k.,gerwig t. chan k.,1,1518,289
3543,tallec g.,gerwig t.,tallec g. gerwig t.,1,2936,1518
3544,chan k.,lattanzi d. a.,chan k. lattanzi d. a.,1,289,1827
3545,chan k.,salazar l.,chan k. salazar l.,1,289,1913
3546,chan k.,jaime p. i.,chan k. jaime p. i.,1,289,1278
3547,chan k.,tallec g.,chan k. tallec g.,1,289,2936
3548,chan k.,gerwig t.,chan k. gerwig t.,1,289,1518
3549,gerwig t.,lattanzi d. a.,gerwig t. lattanzi d. a.,1,1518,1827
3550,gerwig t.,salazar l.,gerwig t. salazar l.,1,1518,1913
3551,gerwig t.,jaime p. i.,gerwig t. jaime p. i.,1,1518,1278
3552,gerwig t.,tallec g.,gerwig t. tallec g.,1,1518,2936
3554,alzate guillermo a.,naranjo abel,alzate guillermo a. naranjo abel,1,2776,2373
3569,arias juan alejandro,alzate guillermo a.,arias juan alejandro alzate guillermo a.,1,1153,2776
3555,alzate guillermo a.,arbelaez-londono alejandra,alzate guillermo a. arbelaez-londono alejandra,1,2776,878
3556,alzate guillermo a.,arias juan alejandro,alzate guillermo a. arias juan alejandro,1,2776,1153
3557,alzate guillermo a.,araujo guerrero edson felipe,alzate guillermo a. araujo guerrero edson felipe,1,2776,368
3558,alzate guillermo a.,zabala romero richard disney,alzate guillermo a. zabala romero richard disney,1,2776,2648
3559,naranjo abel,alzate guillermo a.,naranjo abel alzate guillermo a.,1,2373,2776
3561,naranjo abel,arias juan alejandro,naranjo abel arias juan alejandro,1,2373,1153
3563,naranjo abel,zabala romero richard disney,naranjo abel zabala romero richard disney,1,2373,2648
3564,arbelaez-londono alejandra,alzate guillermo a.,arbelaez-londono alejandra alzate guillermo a.,1,878,2776
3566,arbelaez-londono alejandra,arias juan alejandro,arbelaez-londono alejandra arias juan alejandro,1,878,1153
3568,arbelaez-londono alejandra,zabala romero richard disney,arbelaez-londono alejandra zabala romero richard disney,1,878,2648
3270,marland c.,li d.,marland c. li d.,1,2575,1953
3268,liu z.,samuel r.,liu z. samuel r.,1,103,117
2834,bayer sebastian,peck doug,bayer sebastian peck doug,1,3025,3054
3000,moelhoff ken,mishra vinay k.,moelhoff ken mishra vinay k.,1,484,1149
2970,sankaran sathish,datta-gupta akhil,sankaran sathish datta-gupta akhil,1,1256,441
2971,sankaran sathish,king michael j.,sankaran sathish king michael j.,1,1256,3276
2974,mata d.,higgins-borchardt s.,mata d. higgins-borchardt s.,1,2552,632
2975,mata d.,han h.,mata d. han h.,1,2552,3185
2978,cherian b.,higgins-borchardt s.,cherian b. higgins-borchardt s.,1,322,632
2979,cherian b.,han h.,cherian b. han h.,1,322,3185
2982,gonzales v.,higgins-borchardt s.,gonzales v. higgins-borchardt s.,1,3007,632
2983,gonzales v.,han h.,gonzales v. han h.,1,3007,3185
2984,higgins-borchardt s.,mata d.,higgins-borchardt s. mata d.,1,632,2552
2985,higgins-borchardt s.,cherian b.,higgins-borchardt s. cherian b.,1,632,322
2986,higgins-borchardt s.,gonzales v.,higgins-borchardt s. gonzales v.,1,632,3007
2987,higgins-borchardt s.,han h.,higgins-borchardt s. han h.,1,632,3185
2988,han h.,mata d.,han h. mata d.,1,3185,2552
2989,han h.,cherian b.,han h. cherian b.,1,3185,322
2990,han h.,gonzales v.,han h. gonzales v.,1,3185,3007
2991,han h.,higgins-borchardt s.,han h. higgins-borchardt s.,1,3185,632
2992,malik mayank,schwartz ken,malik mayank schwartz ken,1,2051,1816
2993,malik mayank,moelhoff ken,malik mayank moelhoff ken,1,2051,484
2994,malik mayank,mishra vinay k.,malik mayank mishra vinay k.,1,2051,1149
2995,schwartz ken,malik mayank,schwartz ken malik mayank,1,1816,2051
2996,schwartz ken,moelhoff ken,schwartz ken moelhoff ken,1,1816,484
2997,schwartz ken,mishra vinay k.,schwartz ken mishra vinay k.,1,1816,1149
2998,moelhoff ken,malik mayank,moelhoff ken malik mayank,1,484,2051
2969,sankaran sathish,fujita yusuke,sankaran sathish fujita yusuke,1,1256,1161
2968,sankaran sathish,bansal neha,sankaran sathish bansal neha,1,1256,3265
2967,sankaran sathish,zhang yanbin,sankaran sathish zhang yanbin,1,1256,1125
2954,fujita yusuke,datta-gupta akhil,fujita yusuke datta-gupta akhil,1,1161,441
2944,zhang yanbin,datta-gupta akhil,zhang yanbin datta-gupta akhil,1,1125,441
2945,zhang yanbin,king michael j.,zhang yanbin king michael j.,1,1125,3276
2946,zhang yanbin,sankaran sathish,zhang yanbin sankaran sathish,1,1125,1256
2947,bansal neha,zhang yanbin,bansal neha zhang yanbin,1,3265,1125
2948,bansal neha,fujita yusuke,bansal neha fujita yusuke,1,3265,1161
2949,bansal neha,datta-gupta akhil,bansal neha datta-gupta akhil,1,3265,441
2950,bansal neha,king michael j.,bansal neha king michael j.,1,3265,3276
2951,bansal neha,sankaran sathish,bansal neha sankaran sathish,1,3265,1256
2952,fujita yusuke,zhang yanbin,fujita yusuke zhang yanbin,1,1161,1125
2953,fujita yusuke,bansal neha,fujita yusuke bansal neha,1,1161,3265
2955,fujita yusuke,king michael j.,fujita yusuke king michael j.,1,1161,3276
2966,king michael j.,sankaran sathish,king michael j. sankaran sathish,1,3276,1256
2956,fujita yusuke,sankaran sathish,fujita yusuke sankaran sathish,1,1161,1256
2957,datta-gupta akhil,zhang yanbin,datta-gupta akhil zhang yanbin,1,441,1125
2958,datta-gupta akhil,bansal neha,datta-gupta akhil bansal neha,1,441,3265
2959,datta-gupta akhil,fujita yusuke,datta-gupta akhil fujita yusuke,1,441,1161
2960,datta-gupta akhil,king michael j.,datta-gupta akhil king michael j.,1,441,3276
