,source,target,total,count,source_num,target_num
1164,baker hughes international,kuwait oil company,baker hughes international kuwait oil company,18,483,41
1146,kuwait oil company,baker hughes international,kuwait oil company baker hughes international,18,41,483
7764,schlumberger,orlen upstream,schlumberger orlen upstream,16,287,144
1416,pdo,ict,pdo ict,16,547,132
4348,schlumberger,zadco drilling,schlumberger zadco drilling,16,287,551
4299,zadco drilling,schlumberger,zadco drilling schlumberger,16,551,287
486,petronas,schlumberger,petronas schlumberger,16,345,287
2671,roman capital plc,weatherford,roman capital plc weatherford,16,796,454
721,,university of oklahoma, university of oklahoma,16,0,556
1440,ict,schlumberger,ict schlumberger,16,132,287
2688,weatherford,roman capital plc,weatherford roman capital plc,16,454,796
502,schlumberger,petronas,schlumberger petronas,16,287,345
7456,ypf sa neuquen argentina,chevron overseas services company argentina,ypf sa neuquen argentina chevron overseas services company argentina,16,122,62
1428,schlumberger,ict,schlumberger ict,16,287,132
1438,ict,pdo,ict pdo,16,132,547
2265,rosneft oil company,rn-ufanipineft,rosneft oil company rn-ufanipineft,16,442,106
2223,rn-ufanipineft,rosneft oil company,rn-ufanipineft rosneft oil company,16,106,442
7460,chevron overseas services company argentina,ypf sa neuquen argentina,chevron overseas services company argentina ypf sa neuquen argentina,16,62,122
716,university of oklahoma,,university of oklahoma ,16,556,0
7784,orlen upstream,schlumberger,orlen upstream schlumberger,16,144,287
7590,sandridge,repsol,sandridge repsol,15,745,23
7597,repsol,sandridge,repsol sandridge,15,23,745
7428,sm energy,cgg geoconsulting,sm energy cgg geoconsulting,15,450,834
3322,smith bits a schlumberger company,schlumberger,smith bits a schlumberger company schlumberger,15,406,287
4845,schlumberger nigeria,seplat petroleum development company,schlumberger nigeria seplat petroleum development company,15,150,818
4439,kuwait oil company,schlumberger,kuwait oil company schlumberger,15,41,287
7410,cgg geoconsulting,sm energy,cgg geoconsulting sm energy,15,834,450
2960,zhejiang oilfield company petrochina,schlumberger,zhejiang oilfield company petrochina schlumberger,15,11,287
231,equion energia limited.,halliburton,equion energia limited. halliburton,15,528,588
216,halliburton,equion energia limited.,halliburton equion energia limited.,15,588,528
2963,schlumberger,zhejiang oilfield company petrochina,schlumberger zhejiang oilfield company petrochina,15,287,11
3331,schlumberger,smith bits a schlumberger company,schlumberger smith bits a schlumberger company,15,287,406
4424,schlumberger,kuwait oil company,schlumberger kuwait oil company,15,287,41
1565,eni algeria,sonatrach,eni algeria sonatrach,15,476,477
1593,sonatrach,eni algeria,sonatrach eni algeria,15,477,476
4830,seplat petroleum development company,schlumberger nigeria,seplat petroleum development company schlumberger nigeria,15,818,150
3578,cnpc international research center,andes petroleum ecuador ltd.,cnpc international research center andes petroleum ecuador ltd.,14,451,594
3564,andes petroleum ecuador ltd.,cnpc international research center,andes petroleum ecuador ltd. cnpc international research center,14,594,451
7510,sandridge,repsol usa,sandridge repsol usa,14,745,294
7502,repsol usa,sandridge,repsol usa sandridge,14,294,745
1042,university of alberta,nexen energy ulc,university of alberta nexen energy ulc,13,200,684
1047,nexen energy ulc,university of alberta,nexen energy ulc university of alberta,13,684,200
1522,sahara oil and gas,schlumberger,sahara oil and gas schlumberger,12,55,287
5501,leibniz university hannover; igth-iub,"federal institute for geosciences and natural resources (bgr),","leibniz university hannover; igth-iub federal institute for geosciences and natural resources (bgr),",12,46,710
6581,lawrence livermore national laboratory,shell international exploration and production inc.,lawrence livermore national laboratory shell international exploration and production inc.,12,832,864
650,the university of texas at austin,texas a&m university,the university of texas at austin texas a&m university,12,21,292
648,texas a&m university,the university of texas at austin,texas a&m university the university of texas at austin,12,292,21
1534,schlumberger,sahara oil and gas,schlumberger sahara oil and gas,12,287,55
2248,rn-yuganskneftegaz,rosneft oil company,rn-yuganskneftegaz rosneft oil company,12,495,442
2854,ep energy corporation,schlumberger,ep energy corporation schlumberger,12,95,287
2852,schlumberger,ep energy corporation,schlumberger ep energy corporation,12,287,95
2606,sngs,rfd,sngs rfd,12,780,394
5522,kbb underground technologies gmbh,"federal institute for geosciences and natural resources (bgr),","kbb underground technologies gmbh federal institute for geosciences and natural resources (bgr),",12,438,710
1904,baker hughes inc.,daqing oilfield petrochina,baker hughes inc. daqing oilfield petrochina,12,613,568
5540,"federal institute for geosciences and natural resources (bgr),",leibniz university hannover; igth-iub,"federal institute for geosciences and natural resources (bgr), leibniz university hannover; igth-iub",12,710,46
5543,"federal institute for geosciences and natural resources (bgr),",kbb underground technologies gmbh,"federal institute for geosciences and natural resources (bgr), kbb underground technologies gmbh",12,710,438
5564,university of london,texas tech university,university of london texas tech university,12,855,367
2269,rosneft oil company,rn-yuganskneftegaz,rosneft oil company rn-yuganskneftegaz,12,442,495
5576,texas tech university,university of london,texas tech university university of london,12,367,855
2066,investgeoservice,schlumberger,investgeoservice schlumberger,12,419,287
2080,schlumberger,novatek,schlumberger novatek,12,287,392
2050,novatek,schlumberger,novatek schlumberger,12,392,287
1648,bp,phpc,bp phpc,12,839,184
27,qingdao institute of marine geology,chinese academy of sciences,qingdao institute of marine geology chinese academy of sciences,12,340,93
4476,bp,schlumberger,bp schlumberger,12,839,287
1892,daqing oilfield petrochina,baker hughes inc.,daqing oilfield petrochina baker hughes inc.,12,568,613
7880,the university of western australia,daewoo shipbuilding & marine engineering co. ltd.,the university of western australia daewoo shipbuilding & marine engineering co. ltd.,12,147,278
2602,rfd,sngs,rfd sngs,12,394,780
7892,daewoo shipbuilding & marine engineering co. ltd.,the university of western australia,daewoo shipbuilding & marine engineering co. ltd. the university of western australia,12,278,147
4296,zadco drilling,zadco field development,zadco drilling zadco field development,12,551,199
4324,zadco field development,zadco drilling,zadco field development zadco drilling,12,199,551
3628,weatherford,petroamazonas,weatherford petroamazonas,12,454,809
4328,zadco field development,schlumberger,zadco field development schlumberger,12,199,287
3616,petroamazonas,weatherford,petroamazonas weatherford,12,809,454
4352,schlumberger,zadco field development,schlumberger zadco field development,12,287,199
2082,schlumberger,investgeoservice,schlumberger investgeoservice,12,287,419
4484,schlumberger,bp,schlumberger bp,12,287,839
852,the university of texas at austin,metarock laboratories,the university of texas at austin metarock laboratories,12,21,100
3488,andes petroleum ecuador ltd,pepris of sinopec,andes petroleum ecuador ltd pepris of sinopec,12,331,554
3482,pepris of sinopec,andes petroleum ecuador ltd,pepris of sinopec andes petroleum ecuador ltd,12,554,331
858,metarock laboratories,the university of texas at austin,metarock laboratories the university of texas at austin,12,100,21
6594,shell international exploration and production inc.,lawrence livermore national laboratory,shell international exploration and production inc. lawrence livermore national laboratory,12,864,832
24,chinese academy of sciences,qingdao institute of marine geology,chinese academy of sciences qingdao institute of marine geology,12,93,340
1664,phpc,bp,phpc bp,12,184,839
5797,university of london,los alamos national laboratory,university of london los alamos national laboratory,11,855,158
5794,los alamos national laboratory,university of london,los alamos national laboratory university of london,11,158,855
5592,southern illinois university,university of north dakota,southern illinois university university of north dakota,11,432,405
5595,university of north dakota,southern illinois university,university of north dakota southern illinois university,11,405,432
2104,schlumberger,jsc arcticgas,schlumberger jsc arcticgas,10,287,321
2114,jsc arcticgas,schlumberger,jsc arcticgas schlumberger,10,321,287
6864,pemex,schlumberger,pemex schlumberger,10,298,287
6854,schlumberger,pemex,schlumberger pemex,10,287,298
5944,pontifical catholic university of rio de janeiro,baker hughes inc.,pontifical catholic university of rio de janeiro baker hughes inc.,10,214,613
6754,total e&p,schlumberger,total e&p schlumberger,10,751,287
1182,shell global solutions international b.v.,kuwait oil company,shell global solutions international b.v. kuwait oil company,10,572,41
6748,schlumberger,total e&p,schlumberger total e&p,10,287,751
1189,kuwait oil company,shell global solutions international b.v.,kuwait oil company shell global solutions international b.v.,10,41,572
5954,baker hughes inc.,pontifical catholic university of rio de janeiro,baker hughes inc. pontifical catholic university of rio de janeiro,10,613,214
3938,chevron nigeria,smith bits a schlumberger company,chevron nigeria smith bits a schlumberger company,10,461,406
