,source,target,total,count,source_num,target_num
2652,narhari r.,richard p.,narhari r. richard p.,2,1714,1756
2653,narhari r.,pattnaik c.,narhari r. pattnaik c.,2,1714,2247
2654,narhari r.,al ajmi n.,narhari r. al ajmi n.,2,1714,235
2655,narhari r.,kidambi v.,narhari r. kidambi v.,2,1714,1735
2656,narhari r.,levarlet x.,narhari r. levarlet x.,2,1714,2081
2657,narhari r.,guit f.,narhari r. guit f.,2,1714,1899
2658,narhari r.,dashti q.,narhari r. dashti q.,2,1714,3200
8997,haugen k. b.,maliassov s.,haugen k. b. maliassov s.,2,250,1684
1439,sharma mukul m.,bryant eric c.,sharma mukul m. bryant eric c.,2,1184,1644
13612,winograd e. a.,sanchez m.,winograd e. a. sanchez m.,2,2075,425
1258,aichele clint p.,kouba gene e.,aichele clint p. kouba gene e.,2,1279,1285
3806,williams-kovacs j. d.,clarkson c. r.,williams-kovacs j. d. clarkson c. r.,2,2480,3286
13568,profit m. l.,crook a. j. l.,profit m. l. crook a. j. l.,2,535,405
1206,daniel alden b.,mohammad sayeed,daniel alden b. mohammad sayeed,2,2689,787
1207,daniel alden b.,whiteley james r.,daniel alden b. whiteley james r.,2,2689,171
1208,daniel alden b.,kouba gene e.,daniel alden b. kouba gene e.,2,2689,1285
1209,daniel alden b.,lavenson david m.,daniel alden b. lavenson david m.,2,2689,3224
1210,daniel alden b.,kelkar aniruddha,daniel alden b. kelkar aniruddha,2,2689,714
1211,daniel alden b.,subramani hariprasad j.,daniel alden b. subramani hariprasad j.,2,2689,3142
1261,aichele clint p.,subramani hariprasad j.,aichele clint p. subramani hariprasad j.,2,1279,3142
1212,daniel alden b.,aichele clint p.,daniel alden b. aichele clint p.,2,2689,1279
1213,mohammad sayeed,daniel alden b.,mohammad sayeed daniel alden b.,2,787,2689
1260,aichele clint p.,kelkar aniruddha,aichele clint p. kelkar aniruddha,2,1279,714
1214,mohammad sayeed,whiteley james r.,mohammad sayeed whiteley james r.,2,787,171
1215,mohammad sayeed,kouba gene e.,mohammad sayeed kouba gene e.,2,787,1285
1259,aichele clint p.,lavenson david m.,aichele clint p. lavenson david m.,2,1279,3224
1216,mohammad sayeed,lavenson david m.,mohammad sayeed lavenson david m.,2,787,3224
1217,mohammad sayeed,kelkar aniruddha,mohammad sayeed kelkar aniruddha,2,787,714
1328,al-kanaan adnan,kayumov rifat,al-kanaan adnan kayumov rifat,2,2829,1186
6651,chen m.,yang s.,chen m. yang s.,2,1446,1376
1332,kayumov rifat,al-kanaan adnan,kayumov rifat al-kanaan adnan,2,1186,2829
1339,kias e.,hurt r.,kias e. hurt r.,2,2790,2971
12097,moradian z.,li b. q.,moradian z. li b. q.,2,1694,2783
1340,maharidge r.,kias e.,maharidge r. kias e.,2,891,2790
12096,moradian z.,goncalves da silva b.,moradian z. goncalves da silva b.,2,1694,2392
3799,zanganeh b.,williams-kovacs j. d.,zanganeh b. williams-kovacs j. d.,2,1619,2480
12094,li b. q.,germaine j. t.,li b. q. germaine j. t.,2,2783,647
12093,li b. q.,moradian z.,li b. q. moradian z.,2,2783,1694
12092,li b. q.,goncalves da silva b.,li b. q. goncalves da silva b.,2,2783,2392
3800,zanganeh b.,clarkson c. r.,zanganeh b. clarkson c. r.,2,1619,3286
3804,williams-kovacs j. d.,zanganeh b.,williams-kovacs j. d. zanganeh b.,2,2480,1619
1338,kias e.,maharidge r.,kias e. maharidge r.,2,2790,891
12090,goncalves da silva b.,germaine j. t.,goncalves da silva b. germaine j. t.,2,2392,647
15077,zambrano-narvaez g.,chalaturnyk r. j.,zambrano-narvaez g. chalaturnyk r. j.,2,588,1282
15079,chalaturnyk r. j.,zambrano-narvaez g.,chalaturnyk r. j. zambrano-narvaez g.,2,1282,588
12089,goncalves da silva b.,moradian z.,goncalves da silva b. moradian z.,2,2392,1694
12088,goncalves da silva b.,li b. q.,goncalves da silva b. li b. q.,2,2392,2783
13411,sawant k. g.,boukadi f.,sawant k. g. boukadi f.,2,68,2515
1218,mohammad sayeed,subramani hariprasad j.,mohammad sayeed subramani hariprasad j.,2,787,3142
1219,mohammad sayeed,aichele clint p.,mohammad sayeed aichele clint p.,2,787,1279
13611,winograd e. a.,mendoza alvarez m.,winograd e. a. mendoza alvarez m.,2,2075,2320
1257,aichele clint p.,whiteley james r.,aichele clint p. whiteley james r.,2,1279,171
1252,subramani hariprasad j.,lavenson david m.,subramani hariprasad j. lavenson david m.,2,3142,3224
1236,lavenson david m.,whiteley james r.,lavenson david m. whiteley james r.,2,3224,171
1251,subramani hariprasad j.,kouba gene e.,subramani hariprasad j. kouba gene e.,2,3142,1285
1250,subramani hariprasad j.,whiteley james r.,subramani hariprasad j. whiteley james r.,2,3142,171
1249,subramani hariprasad j.,mohammad sayeed,subramani hariprasad j. mohammad sayeed,2,3142,787
1248,subramani hariprasad j.,daniel alden b.,subramani hariprasad j. daniel alden b.,2,3142,2689
1247,kelkar aniruddha,aichele clint p.,kelkar aniruddha aichele clint p.,2,714,1279
1246,kelkar aniruddha,subramani hariprasad j.,kelkar aniruddha subramani hariprasad j.,2,714,3142
1245,kelkar aniruddha,lavenson david m.,kelkar aniruddha lavenson david m.,2,714,3224
1237,lavenson david m.,kouba gene e.,lavenson david m. kouba gene e.,2,3224,1285
1238,lavenson david m.,kelkar aniruddha,lavenson david m. kelkar aniruddha,2,3224,714
1239,lavenson david m.,subramani hariprasad j.,lavenson david m. subramani hariprasad j.,2,3224,3142
1240,lavenson david m.,aichele clint p.,lavenson david m. aichele clint p.,2,3224,1279
1241,kelkar aniruddha,daniel alden b.,kelkar aniruddha daniel alden b.,2,714,2689
1244,kelkar aniruddha,kouba gene e.,kelkar aniruddha kouba gene e.,2,714,1285
1242,kelkar aniruddha,mohammad sayeed,kelkar aniruddha mohammad sayeed,2,714,787
1243,kelkar aniruddha,whiteley james r.,kelkar aniruddha whiteley james r.,2,714,171
1235,lavenson david m.,mohammad sayeed,lavenson david m. mohammad sayeed,2,3224,787
1253,subramani hariprasad j.,kelkar aniruddha,subramani hariprasad j. kelkar aniruddha,2,3142,714
1234,lavenson david m.,daniel alden b.,lavenson david m. daniel alden b.,2,3224,2689
1255,aichele clint p.,daniel alden b.,aichele clint p. daniel alden b.,2,1279,2689
1256,aichele clint p.,mohammad sayeed,aichele clint p. mohammad sayeed,2,1279,787
1220,whiteley james r.,daniel alden b.,whiteley james r. daniel alden b.,2,171,2689
1221,whiteley james r.,mohammad sayeed,whiteley james r. mohammad sayeed,2,171,787
1222,whiteley james r.,kouba gene e.,whiteley james r. kouba gene e.,2,171,1285
1223,whiteley james r.,lavenson david m.,whiteley james r. lavenson david m.,2,171,3224
1224,whiteley james r.,kelkar aniruddha,whiteley james r. kelkar aniruddha,2,171,714
1225,whiteley james r.,subramani hariprasad j.,whiteley james r. subramani hariprasad j.,2,171,3142
1226,whiteley james r.,aichele clint p.,whiteley james r. aichele clint p.,2,171,1279
1254,subramani hariprasad j.,aichele clint p.,subramani hariprasad j. aichele clint p.,2,3142,1279
1227,kouba gene e.,daniel alden b.,kouba gene e. daniel alden b.,2,1285,2689
1228,kouba gene e.,mohammad sayeed,kouba gene e. mohammad sayeed,2,1285,787
1229,kouba gene e.,whiteley james r.,kouba gene e. whiteley james r.,2,1285,171
1230,kouba gene e.,lavenson david m.,kouba gene e. lavenson david m.,2,1285,3224
1231,kouba gene e.,kelkar aniruddha,kouba gene e. kelkar aniruddha,2,1285,714
1232,kouba gene e.,subramani hariprasad j.,kouba gene e. subramani hariprasad j.,2,1285,3142
1233,kouba gene e.,aichele clint p.,kouba gene e. aichele clint p.,2,1285,1279
12098,moradian z.,germaine j. t.,moradian z. germaine j. t.,2,1694,647
12989,jiang hailong,xu yongjun,jiang hailong xu yongjun,2,131,347
1341,maharidge r.,hurt r.,maharidge r. hurt r.,2,891,2971
1342,hurt r.,kias e.,hurt r. kias e.,2,2971,2790
1434,wang haotian,bryant eric c.,wang haotian bryant eric c.,2,1323,1644
1433,wang haotian,cardiff philip,wang haotian cardiff philip,2,1323,2178
1432,wang haotian,lee dongkeun,wang haotian lee dongkeun,2,1323,2499
1431,manchanda ripudaman,sharma mukul m.,manchanda ripudaman sharma mukul m.,2,2999,1184
1430,manchanda ripudaman,wang haotian,manchanda ripudaman wang haotian,2,2999,1323
1429,manchanda ripudaman,bryant eric c.,manchanda ripudaman bryant eric c.,2,2999,1644
1428,manchanda ripudaman,cardiff philip,manchanda ripudaman cardiff philip,2,2999,2178
1427,manchanda ripudaman,lee dongkeun,manchanda ripudaman lee dongkeun,2,2999,2499
1426,bryant eric c.,sharma mukul m.,bryant eric c. sharma mukul m.,2,1644,1184
1425,bryant eric c.,wang haotian,bryant eric c. wang haotian,2,1644,1323
1424,bryant eric c.,manchanda ripudaman,bryant eric c. manchanda ripudaman,2,1644,2999
1423,bryant eric c.,cardiff philip,bryant eric c. cardiff philip,2,1644,2178
1422,bryant eric c.,lee dongkeun,bryant eric c. lee dongkeun,2,1644,2499
1421,cardiff philip,sharma mukul m.,cardiff philip sharma mukul m.,2,2178,1184
1420,cardiff philip,wang haotian,cardiff philip wang haotian,2,2178,1323
1419,cardiff philip,manchanda ripudaman,cardiff philip manchanda ripudaman,2,2178,2999
1418,cardiff philip,bryant eric c.,cardiff philip bryant eric c.,2,2178,1644
1435,wang haotian,manchanda ripudaman,wang haotian manchanda ripudaman,2,1323,2999
13604,alvarez j. p.,mendoza alvarez m.,alvarez j. p. mendoza alvarez m.,2,2375,2320
1436,wang haotian,sharma mukul m.,wang haotian sharma mukul m.,2,1323,1184
9001,maliassov s.,haugen k. b.,maliassov s. haugen k. b.,2,1684,250
13610,winograd e. a.,alvarez j. p.,winograd e. a. alvarez j. p.,2,2075,2375
13609,mendoza alvarez m.,sanchez m.,mendoza alvarez m. sanchez m.,2,2320,425
13608,mendoza alvarez m.,winograd e. a.,mendoza alvarez m. winograd e. a.,2,2320,2075
13607,mendoza alvarez m.,alvarez j. p.,mendoza alvarez m. alvarez j. p.,2,2320,2375
8999,haugen k. b.,wiegand k. d.,haugen k. b. wiegand k. d.,2,250,664
9000,maliassov s.,beckner b. l.,maliassov s. beckner b. l.,2,1684,2460
13606,alvarez j. p.,sanchez m.,alvarez j. p. sanchez m.,2,2375,425
9003,maliassov s.,wiegand k. d.,maliassov s. wiegand k. d.,2,1684,664
1437,sharma mukul m.,lee dongkeun,sharma mukul m. lee dongkeun,2,1184,2499
2739,huang jian,ma xiaodan,huang jian ma xiaodan,2,693,2329
13605,alvarez j. p.,winograd e. a.,alvarez j. p. winograd e. a.,2,2375,2075
9008,wiegand k. d.,beckner b. l.,wiegand k. d. beckner b. l.,2,664,2460
9009,wiegand k. d.,haugen k. b.,wiegand k. d. haugen k. b.,2,664,250
1441,sharma mukul m.,wang haotian,sharma mukul m. wang haotian,2,1184,1323
1440,sharma mukul m.,manchanda ripudaman,sharma mukul m. manchanda ripudaman,2,1184,2999
1438,sharma mukul m.,cardiff philip,sharma mukul m. cardiff philip,2,1184,2178
1417,cardiff philip,lee dongkeun,cardiff philip lee dongkeun,2,2178,2499
1416,lee dongkeun,sharma mukul m.,lee dongkeun sharma mukul m.,2,2499,1184
1415,lee dongkeun,wang haotian,lee dongkeun wang haotian,2,2499,1323
12100,germaine j. t.,goncalves da silva b.,germaine j. t. goncalves da silva b.,2,647,2392
3809,clarkson c. r.,williams-kovacs j. d.,clarkson c. r. williams-kovacs j. d.,2,3286,2480
6664,yang s.,chen m.,yang s. chen m.,2,1376,1446
13560,roberts d. t.,profit m. l.,roberts d. t. profit m. l.,2,236,535
13561,crook a. j. l.,roberts d. t.,crook a. j. l. roberts d. t.,2,405,236
13563,crook a. j. l.,profit m. l.,crook a. j. l. profit m. l.,2,405,535
2760,ma xiaodan,huang jian,ma xiaodan huang jian,2,2329,693
3807,clarkson c. r.,zanganeh b.,clarkson c. r. zanganeh b.,2,3286,1619
13567,profit m. l.,roberts d. t.,profit m. l. roberts d. t.,2,535,236
12996,chen mian,xu yongjun,chen mian xu yongjun,2,1881,347
1355,zoback mark. d.,sone hiroki,zoback mark. d. sone hiroki,2,3194,2563
1354,zoback mark. d.,yang yi,zoback mark. d. yang yi,2,3194,162
1353,sone hiroki,zoback mark. d.,sone hiroki zoback mark. d.,2,2563,3194
1352,sone hiroki,yang yi,sone hiroki yang yi,2,2563,162
1351,yang yi,zoback mark. d.,yang yi zoback mark. d.,2,162,3194
1350,yang yi,sone hiroki,yang yi sone hiroki,2,162,2563
1343,hurt r.,maharidge r.,hurt r. maharidge r.,2,2971,891
13558,roberts d. t.,crook a. j. l.,roberts d. t. crook a. j. l.,2,236,405
12101,germaine j. t.,li b. q.,germaine j. t. li b. q.,2,647,2783
1414,lee dongkeun,manchanda ripudaman,lee dongkeun manchanda ripudaman,2,2499,2999
1394,breuer john,mammadov elvin,breuer john mammadov elvin,2,2209,2025
1413,lee dongkeun,bryant eric c.,lee dongkeun bryant eric c.,2,2499,1644
1412,lee dongkeun,cardiff philip,lee dongkeun cardiff philip,2,2499,2178
1399,al-hashmy wamidh,breuer john,al-hashmy wamidh breuer john,2,3243,2209
1398,al-hashmy wamidh,osayande nadine,al-hashmy wamidh osayande nadine,2,3243,10
1397,al-hashmy wamidh,mammadov elvin,al-hashmy wamidh mammadov elvin,2,3243,2025
1396,breuer john,al-hashmy wamidh,breuer john al-hashmy wamidh,2,2209,3243
1395,breuer john,osayande nadine,breuer john osayande nadine,2,2209,10
1393,osayande nadine,al-hashmy wamidh,osayande nadine al-hashmy wamidh,2,10,3243
13003,jin yan,xu yongjun,jin yan xu yongjun,2,3344,347
1392,osayande nadine,breuer john,osayande nadine breuer john,2,10,2209
1391,osayande nadine,mammadov elvin,osayande nadine mammadov elvin,2,10,2025
1390,mammadov elvin,al-hashmy wamidh,mammadov elvin al-hashmy wamidh,2,2025,3243
1389,mammadov elvin,breuer john,mammadov elvin breuer john,2,2025,2209
1388,mammadov elvin,osayande nadine,mammadov elvin osayande nadine,2,2025,10
9010,wiegand k. d.,maliassov s.,wiegand k. d. maliassov s.,2,664,1684
12102,germaine j. t.,moradian z.,germaine j. t. moradian z.,2,647,1694
8842,steiner stefan,noufal abdelwahab,steiner stefan noufal abdelwahab,2,2314,1511
1709,"kibe j. m.,","le h. n.,","kibe j. m., le h. n.,",2,2455,663
8839,sirat manhal,zhang xing,sirat manhal zhang xing,2,1259,1412
11733,kresse olga,weng xiaowei,kresse olga weng xiaowei,2,2079,1842
2248,bal a.,rahman k.,bal a. rahman k.,2,355,1758
2247,bal a.,xinjun m.,bal a. xinjun m.,2,355,1174
2246,bal a.,rajput s.,bal a. rajput s.,2,355,2765
2245,xinjun m.,junwen w.,xinjun m. junwen w.,2,1174,2618
2244,xinjun m.,rahman k.,xinjun m. rahman k.,2,1174,1758
2243,xinjun m.,bal a.,xinjun m. bal a.,2,1174,355
2242,xinjun m.,rajput s.,xinjun m. rajput s.,2,1174,2765
2241,rajput s.,junwen w.,rajput s. junwen w.,2,2765,2618
2240,rajput s.,rahman k.,rajput s. rahman k.,2,2765,1758
2239,rajput s.,bal a.,rajput s. bal a.,2,2765,355
2238,rajput s.,xinjun m.,rajput s. xinjun m.,2,2765,1174
13162,matteo e. n.,stormont j. c.,matteo e. n. stormont j. c.,2,375,2931
13238,tatone b. s. a.,lisjak a.,tatone b. s. a. lisjak a.,2,1167,3
2196,ehlig-economides c. a.,"merry hoagie,","ehlig-economides c. a. merry hoagie,",2,715,1072
6977,mekic natasa,far mehdi e.,mekic natasa far mehdi e.,2,221,1217
13239,tatone b. s. a.,mahabadi o. k.,tatone b. s. a. mahabadi o. k.,2,1167,1851
3976,olaoye olubiyi,cherian bilu v.,olaoye olubiyi cherian bilu v.,2,1387,1938
3975,gray james,shaikh hamza,gray james shaikh hamza,2,601,604
6967,far mehdi e.,mekic natasa,far mehdi e. mekic natasa,2,1217,221
11717,jiang h. l.,zhang y. y.,jiang h. l. zhang y. y.,2,2819,1030
11716,jiang h. l.,jin y.,jiang h. l. jin y.,2,2819,220
11715,jiang h. l.,chen m.,jiang h. l. chen m.,2,2819,1446
3974,gray james,olaoye olubiyi,gray james olaoye olubiyi,2,601,1387
3973,gray james,narasimhan santhosh,gray james narasimhan santhosh,2,601,775
2199,wei pang,ehlig-economides c. a.,wei pang ehlig-economides c. a.,2,2718,715
2198,wei pang,"merry hoagie,","wei pang merry hoagie,",2,2718,1072
2249,bal a.,junwen w.,bal a. junwen w.,2,355,2618
2250,rahman k.,rajput s.,rahman k. rajput s.,2,1758,2765
2251,rahman k.,xinjun m.,rahman k. xinjun m.,2,1758,1174
2252,rahman k.,bal a.,rahman k. bal a.,2,1758,355
3996,shaikh hamza,gray james,shaikh hamza gray james,2,604,601
3995,shaikh hamza,narasimhan santhosh,shaikh hamza narasimhan santhosh,2,604,775
2305,schechter david s.,lee sangyup,schechter david s. lee sangyup,2,486,1935
2304,lee sangyup,schechter david s.,lee sangyup schechter david s.,2,1935,486
4084,kim tae hong,lee kun sang,kim tae hong lee kun sang,2,1336,467
4085,lee kun sang,kim tae hong,lee kun sang kim tae hong,2,467,1336
11774,jeffrey r. g.,zhang x.,jeffrey r. g. zhang x.,2,3032,1865
3987,shaikh hamza,cherian bilu v.,shaikh hamza cherian bilu v.,2,604,1938
11772,zhang x.,jeffrey r. g.,zhang x. jeffrey r. g.,2,1865,3032
3986,olaoye olubiyi,shaikh hamza,olaoye olubiyi shaikh hamza,2,1387,604
3985,olaoye olubiyi,gray james,olaoye olubiyi gray james,2,1387,601
11757,miller h. b.,akbarzadeh y.,miller h. b. akbarzadeh y.,2,2259,1394
11756,akbarzadeh y.,miller h. b.,akbarzadeh y. miller h. b.,2,1394,2259
13226,lisjak a.,mahabadi o. k.,lisjak a. mahabadi o. k.,2,3,1851
13227,lisjak a.,tatone b. s. a.,lisjak a. tatone b. s. a.,2,3,1167
3984,olaoye olubiyi,narasimhan santhosh,olaoye olubiyi narasimhan santhosh,2,1387,775
13163,matteo e. n.,reda taha m. m.,matteo e. n. reda taha m. m.,2,375,811
13232,mahabadi o. k.,lisjak a.,mahabadi o. k. lisjak a.,2,1851,3
13233,mahabadi o. k.,tatone b. s. a.,mahabadi o. k. tatone b. s. a.,2,1851,1167
11735,weng xiaowei,kresse olga,weng xiaowei kresse olga,2,1842,2079
2257,junwen w.,rahman k.,junwen w. rahman k.,2,2618,1758
2256,junwen w.,bal a.,junwen w. bal a.,2,2618,355
2255,junwen w.,xinjun m.,junwen w. xinjun m.,2,2618,1174
2254,junwen w.,rajput s.,junwen w. rajput s.,2,2618,2765
2253,rahman k.,junwen w.,rahman k. junwen w.,2,1758,2618
2197,ehlig-economides c. a.,wei pang,ehlig-economides c. a. wei pang,2,715,2718
2195,"merry hoagie,",wei pang,"merry hoagie, wei pang",2,1072,2718
3998,orozco daniel,aguilera roberto,orozco daniel aguilera roberto,2,2605,1942
2104,mhiri a.,blasingame t. a.,mhiri a. blasingame t. a.,2,1147,2954
2133,honorio jean,gao guohua,honorio jean gao guohua,2,20,3185
2132,honorio jean,chen chaohui,honorio jean chen chaohui,2,20,1651
13144,depouhon a.,detournay e.,depouhon a. detournay e.,2,3333,2416
11684,zhang y. y.,jin y.,zhang y. y. jin y.,2,1030,220
11683,zhang y. y.,chen m.,zhang y. y. chen m.,2,1030,1446
11680,jin y.,jiang h. l.,jin y. jiang h. l.,2,220,2819
11676,jin y.,zhang y. y.,jin y. zhang y. y.,2,220,1030
2109,moridis g. j.,blasingame t. a.,moridis g. j. blasingame t. a.,2,2214,2954
2108,moridis g. j.,mhiri a.,moridis g. j. mhiri a.,2,2214,1147
2107,blasingame t. a.,moridis g. j.,blasingame t. a. moridis g. j.,2,2954,2214
2106,blasingame t. a.,mhiri a.,blasingame t. a. mhiri a.,2,2954,1147
2105,mhiri a.,moridis g. j.,mhiri a. moridis g. j.,2,1147,2214
11672,chen m.,jiang h. l.,chen m. jiang h. l.,2,1446,2819
2194,"merry hoagie,",ehlig-economides c. a.,"merry hoagie, ehlig-economides c. a.",2,1072,715
2099,han xingjie,zhang hui,han xingjie zhang hui,2,2666,1415
11668,chen m.,zhang y. y.,chen m. zhang y. y.,2,1446,1030
11657,sepehrnoori k.,haddad m.,sepehrnoori k. haddad m.,2,898,2619
11656,haddad m.,sepehrnoori k.,haddad m. sepehrnoori k.,2,2619,898
17133,puyang ping,taleghani arash dahi,puyang ping taleghani arash dahi,2,1393,873
17135,taleghani arash dahi,puyang ping,taleghani arash dahi puyang ping,2,873,1393
2075,yang haijun,zhang hui,yang haijun zhang hui,2,3351,1415
2074,yang haijun,cai zhenzhong,yang haijun cai zhenzhong,2,3351,494
2073,zhang hui,han xingjie,zhang hui han xingjie,2,1415,2666
2069,zhang hui,yang haijun,zhang hui yang haijun,2,1415,3351
2068,zhang hui,cai zhenzhong,zhang hui cai zhenzhong,2,1415,494
15583,minkley w.,ludeling c.,minkley w. ludeling c.,2,2061,941
2134,honorio jean,du kuifu,honorio jean du kuifu,2,20,2071
2135,honorio jean,jaakkola tommi,honorio jean jaakkola tommi,2,20,3276
2136,chen chaohui,honorio jean,chen chaohui honorio jean,2,1651,20
2138,chen chaohui,du kuifu,chen chaohui du kuifu,2,1651,2071
2191,horne roland n.,tian chuan,horne roland n. tian chuan,2,2089,874
2190,tian chuan,horne roland n.,tian chuan horne roland n.,2,874,2089
3965,gray james,cherian bilu v.,gray james cherian bilu v.,2,601,1938
3964,narasimhan santhosh,shaikh hamza,narasimhan santhosh shaikh hamza,2,775,604
3963,narasimhan santhosh,olaoye olubiyi,narasimhan santhosh olaoye olubiyi,2,775,1387
3962,narasimhan santhosh,gray james,narasimhan santhosh gray james,2,775,601
15542,tien y. m.,lu y. c.,tien y. m. lu y. c.,2,1061,2586
8462,zakhour nancy,shoemaker michael,zakhour nancy shoemaker michael,2,181,2124
8464,shoemaker michael,zakhour nancy,shoemaker michael zakhour nancy,2,2124,181
15544,lu y. c.,tien y. m.,lu y. c. tien y. m.,2,2586,1061
3954,narasimhan santhosh,cherian bilu v.,narasimhan santhosh cherian bilu v.,2,775,1938
11688,zhang y. y.,jiang h. l.,zhang y. y. jiang h. l.,2,1030,2819
13145,detournay e.,depouhon a.,detournay e. depouhon a.,2,2416,3333
2151,jaakkola tommi,du kuifu,jaakkola tommi du kuifu,2,3276,2071
2150,jaakkola tommi,gao guohua,jaakkola tommi gao guohua,2,3276,3185
2149,jaakkola tommi,chen chaohui,jaakkola tommi chen chaohui,2,3276,1651
2148,jaakkola tommi,honorio jean,jaakkola tommi honorio jean,2,3276,20
2147,du kuifu,jaakkola tommi,du kuifu jaakkola tommi,2,2071,3276
2146,du kuifu,gao guohua,du kuifu gao guohua,2,2071,3185
2145,du kuifu,chen chaohui,du kuifu chen chaohui,2,2071,1651
2144,du kuifu,honorio jean,du kuifu honorio jean,2,2071,20
2143,gao guohua,jaakkola tommi,gao guohua jaakkola tommi,2,3185,3276
