,source,target,total,count,source_num,target_num
7870,bakar muhammad aizat abu,syrapushchynski sasha,bakar muhammad aizat abu syrapushchynski sasha,1,692,1953
7843,velavaraj nirmaladevi k,sharma sunil,velavaraj nirmaladevi k sharma sunil,1,3041,950
7844,velavaraj nirmaladevi k,mahadeshwar sachin,velavaraj nirmaladevi k mahadeshwar sachin,1,3041,780
7845,velavaraj nirmaladevi k,marinescu pavel,velavaraj nirmaladevi k marinescu pavel,1,3041,3059
7846,velavaraj nirmaladevi k,raman chakrapani venkat,velavaraj nirmaladevi k raman chakrapani venkat,1,3041,2940
7847,velavaraj nirmaladevi k,kumar yogesh,velavaraj nirmaladevi k kumar yogesh,1,3041,39
7848,velavaraj nirmaladevi k,panicker santosh,velavaraj nirmaladevi k panicker santosh,1,3041,1610
7849,velavaraj nirmaladevi k,rahim syed abdul,velavaraj nirmaladevi k rahim syed abdul,1,3041,1093
7850,panicker santosh,alimuddin sultan,panicker santosh alimuddin sultan,1,1610,1775
7851,panicker santosh,sharma sunil,panicker santosh sharma sunil,1,1610,950
7852,panicker santosh,mahadeshwar sachin,panicker santosh mahadeshwar sachin,1,1610,780
7853,panicker santosh,marinescu pavel,panicker santosh marinescu pavel,1,1610,3059
7854,panicker santosh,raman chakrapani venkat,panicker santosh raman chakrapani venkat,1,1610,2940
7855,panicker santosh,kumar yogesh,panicker santosh kumar yogesh,1,1610,39
7856,panicker santosh,velavaraj nirmaladevi k,panicker santosh velavaraj nirmaladevi k,1,1610,3041
7857,panicker santosh,rahim syed abdul,panicker santosh rahim syed abdul,1,1610,1093
7858,rahim syed abdul,alimuddin sultan,rahim syed abdul alimuddin sultan,1,1093,1775
7859,rahim syed abdul,sharma sunil,rahim syed abdul sharma sunil,1,1093,950
7860,rahim syed abdul,mahadeshwar sachin,rahim syed abdul mahadeshwar sachin,1,1093,780
7861,rahim syed abdul,marinescu pavel,rahim syed abdul marinescu pavel,1,1093,3059
7862,rahim syed abdul,raman chakrapani venkat,rahim syed abdul raman chakrapani venkat,1,1093,2940
7863,rahim syed abdul,kumar yogesh,rahim syed abdul kumar yogesh,1,1093,39
7864,rahim syed abdul,velavaraj nirmaladevi k,rahim syed abdul velavaraj nirmaladevi k,1,1093,3041
7865,rahim syed abdul,panicker santosh,rahim syed abdul panicker santosh,1,1093,1610
7866,bakar muhammad aizat abu,nasrudin khairul anwar,bakar muhammad aizat abu nasrudin khairul anwar,1,692,489
7867,bakar muhammad aizat abu,nor m abshar m,bakar muhammad aizat abu nor m abshar m,1,692,3103
7868,bakar muhammad aizat abu,mclellan justin,bakar muhammad aizat abu mclellan justin,1,692,519
7869,bakar muhammad aizat abu,bradbury andy,bakar muhammad aizat abu bradbury andy,1,692,2032
7779,al amri aryaf,kumar rajeev,al amri aryaf kumar rajeev,1,1431,1885
7777,al ghafri ali maayouf dhafyiar,uwe jonathan s.,al ghafri ali maayouf dhafyiar uwe jonathan s.,1,2986,1585
7654,helal karim,hazarika manoj,helal karim hazarika manoj,1,507,1157
7699,mustafa mohammed mobasher,shar'an ismail qasem mohammad al,mustafa mohammed mobasher shar'an ismail qasem mohammad al,1,1359,1822
7686,hassan said,dashti sulaiman,hassan said dashti sulaiman,1,638,2867
7687,hassan said,kubaish yasser al,hassan said kubaish yasser al,1,638,1471
7688,mustafa mohammed mobasher,boushari mohammed,mustafa mohammed mobasher boushari mohammed,1,1359,1435
7689,mustafa mohammed mobasher,hindi khaled al,mustafa mohammed mobasher hindi khaled al,1,1359,2800
7690,mustafa mohammed mobasher,dashti mohammed,mustafa mohammed mobasher dashti mohammed,1,1359,177
7691,mustafa mohammed mobasher,joby jacob,mustafa mohammed mobasher joby jacob,1,1359,738
7692,mustafa mohammed mobasher,hazarika manoj,mustafa mohammed mobasher hazarika manoj,1,1359,1157
7693,mustafa mohammed mobasher,carasco anant,mustafa mohammed mobasher carasco anant,1,1359,1634
7694,mustafa mohammed mobasher,najdi faisal al,mustafa mohammed mobasher najdi faisal al,1,1359,1458
7695,mustafa mohammed mobasher,saleh rashad mohiey,mustafa mohammed mobasher saleh rashad mohiey,1,1359,888
7696,mustafa mohammed mobasher,jokhi ayomarz,mustafa mohammed mobasher jokhi ayomarz,1,1359,2354
7697,mustafa mohammed mobasher,bandi mani,mustafa mohammed mobasher bandi mani,1,1359,2440
7698,mustafa mohammed mobasher,benny naveen,mustafa mohammed mobasher benny naveen,1,1359,2383
7700,mustafa mohammed mobasher,fernandes daniel,mustafa mohammed mobasher fernandes daniel,1,1359,1425
7776,al ghafri ali maayouf dhafyiar,al amri aryaf,al ghafri ali maayouf dhafyiar al amri aryaf,1,2986,1431
7701,mustafa mohammed mobasher,nair prakash,mustafa mohammed mobasher nair prakash,1,1359,2095
7702,mustafa mohammed mobasher,helal karim,mustafa mohammed mobasher helal karim,1,1359,507
7703,mustafa mohammed mobasher,hassan said,mustafa mohammed mobasher hassan said,1,1359,638
7704,mustafa mohammed mobasher,abdelbaset shady moustafa,mustafa mohammed mobasher abdelbaset shady moustafa,1,1359,982
7705,mustafa mohammed mobasher,dashti sulaiman,mustafa mohammed mobasher dashti sulaiman,1,1359,2867
7706,mustafa mohammed mobasher,kubaish yasser al,mustafa mohammed mobasher kubaish yasser al,1,1359,1471
7707,abdelbaset shady moustafa,boushari mohammed,abdelbaset shady moustafa boushari mohammed,1,982,1435
7708,abdelbaset shady moustafa,hindi khaled al,abdelbaset shady moustafa hindi khaled al,1,982,2800
7709,abdelbaset shady moustafa,dashti mohammed,abdelbaset shady moustafa dashti mohammed,1,982,177
7710,abdelbaset shady moustafa,joby jacob,abdelbaset shady moustafa joby jacob,1,982,738
7711,abdelbaset shady moustafa,hazarika manoj,abdelbaset shady moustafa hazarika manoj,1,982,1157
7712,abdelbaset shady moustafa,carasco anant,abdelbaset shady moustafa carasco anant,1,982,1634
7713,abdelbaset shady moustafa,najdi faisal al,abdelbaset shady moustafa najdi faisal al,1,982,1458
7685,hassan said,abdelbaset shady moustafa,hassan said abdelbaset shady moustafa,1,638,982
7684,hassan said,mustafa mohammed mobasher,hassan said mustafa mohammed mobasher,1,638,1359
7683,hassan said,helal karim,hassan said helal karim,1,638,507
7682,hassan said,nair prakash,hassan said nair prakash,1,638,2095
7655,helal karim,carasco anant,helal karim carasco anant,1,507,1634
7656,helal karim,najdi faisal al,helal karim najdi faisal al,1,507,1458
7657,helal karim,saleh rashad mohiey,helal karim saleh rashad mohiey,1,507,888
7658,helal karim,jokhi ayomarz,helal karim jokhi ayomarz,1,507,2354
7659,helal karim,bandi mani,helal karim bandi mani,1,507,2440
7660,helal karim,benny naveen,helal karim benny naveen,1,507,2383
7661,helal karim,shar'an ismail qasem mohammad al,helal karim shar'an ismail qasem mohammad al,1,507,1822
7662,helal karim,fernandes daniel,helal karim fernandes daniel,1,507,1425
7663,helal karim,nair prakash,helal karim nair prakash,1,507,2095
7664,helal karim,hassan said,helal karim hassan said,1,507,638
7665,helal karim,mustafa mohammed mobasher,helal karim mustafa mohammed mobasher,1,507,1359
7666,helal karim,abdelbaset shady moustafa,helal karim abdelbaset shady moustafa,1,507,982
7667,helal karim,dashti sulaiman,helal karim dashti sulaiman,1,507,2867
7668,helal karim,kubaish yasser al,helal karim kubaish yasser al,1,507,1471
7669,hassan said,boushari mohammed,hassan said boushari mohammed,1,638,1435
7670,hassan said,hindi khaled al,hassan said hindi khaled al,1,638,2800
7671,hassan said,dashti mohammed,hassan said dashti mohammed,1,638,177
7672,hassan said,joby jacob,hassan said joby jacob,1,638,738
7673,hassan said,hazarika manoj,hassan said hazarika manoj,1,638,1157
7674,hassan said,carasco anant,hassan said carasco anant,1,638,1634
7675,hassan said,najdi faisal al,hassan said najdi faisal al,1,638,1458
7676,hassan said,saleh rashad mohiey,hassan said saleh rashad mohiey,1,638,888
7677,hassan said,jokhi ayomarz,hassan said jokhi ayomarz,1,638,2354
7678,hassan said,bandi mani,hassan said bandi mani,1,638,2440
7679,hassan said,benny naveen,hassan said benny naveen,1,638,2383
7680,hassan said,shar'an ismail qasem mohammad al,hassan said shar'an ismail qasem mohammad al,1,638,1822
7681,hassan said,fernandes daniel,hassan said fernandes daniel,1,638,1425
7714,abdelbaset shady moustafa,saleh rashad mohiey,abdelbaset shady moustafa saleh rashad mohiey,1,982,888
7715,abdelbaset shady moustafa,jokhi ayomarz,abdelbaset shady moustafa jokhi ayomarz,1,982,2354
7716,abdelbaset shady moustafa,bandi mani,abdelbaset shady moustafa bandi mani,1,982,2440
7747,kubaish yasser al,dashti mohammed,kubaish yasser al dashti mohammed,1,1471,177
7749,kubaish yasser al,hazarika manoj,kubaish yasser al hazarika manoj,1,1471,1157
7750,kubaish yasser al,carasco anant,kubaish yasser al carasco anant,1,1471,1634
7751,kubaish yasser al,najdi faisal al,kubaish yasser al najdi faisal al,1,1471,1458
7752,kubaish yasser al,saleh rashad mohiey,kubaish yasser al saleh rashad mohiey,1,1471,888
7753,kubaish yasser al,jokhi ayomarz,kubaish yasser al jokhi ayomarz,1,1471,2354
7754,kubaish yasser al,bandi mani,kubaish yasser al bandi mani,1,1471,2440
7755,kubaish yasser al,benny naveen,kubaish yasser al benny naveen,1,1471,2383
7756,kubaish yasser al,shar'an ismail qasem mohammad al,kubaish yasser al shar'an ismail qasem mohammad al,1,1471,1822
7757,kubaish yasser al,fernandes daniel,kubaish yasser al fernandes daniel,1,1471,1425
7758,kubaish yasser al,nair prakash,kubaish yasser al nair prakash,1,1471,2095
7759,kubaish yasser al,helal karim,kubaish yasser al helal karim,1,1471,507
7760,kubaish yasser al,hassan said,kubaish yasser al hassan said,1,1471,638
7761,kubaish yasser al,mustafa mohammed mobasher,kubaish yasser al mustafa mohammed mobasher,1,1471,1359
7762,kubaish yasser al,abdelbaset shady moustafa,kubaish yasser al abdelbaset shady moustafa,1,1471,982
7763,kubaish yasser al,dashti sulaiman,kubaish yasser al dashti sulaiman,1,1471,2867
7764,kumar rajeev,al busaidi salim,kumar rajeev al busaidi salim,1,1885,1358
7765,kumar rajeev,al ghafri ali maayouf dhafyiar,kumar rajeev al ghafri ali maayouf dhafyiar,1,1885,2986
7766,kumar rajeev,al amri aryaf,kumar rajeev al amri aryaf,1,1885,1431
7767,kumar rajeev,uwe jonathan s.,kumar rajeev uwe jonathan s.,1,1885,1585
7768,kumar rajeev,khaldi saud,kumar rajeev khaldi saud,1,1885,1701
7769,al busaidi salim,kumar rajeev,al busaidi salim kumar rajeev,1,1358,1885
7770,al busaidi salim,al ghafri ali maayouf dhafyiar,al busaidi salim al ghafri ali maayouf dhafyiar,1,1358,2986
7771,al busaidi salim,al amri aryaf,al busaidi salim al amri aryaf,1,1358,1431
7772,al busaidi salim,uwe jonathan s.,al busaidi salim uwe jonathan s.,1,1358,1585
7773,al busaidi salim,khaldi saud,al busaidi salim khaldi saud,1,1358,1701
7774,al ghafri ali maayouf dhafyiar,kumar rajeev,al ghafri ali maayouf dhafyiar kumar rajeev,1,2986,1885
7775,al ghafri ali maayouf dhafyiar,al busaidi salim,al ghafri ali maayouf dhafyiar al busaidi salim,1,2986,1358
7748,kubaish yasser al,joby jacob,kubaish yasser al joby jacob,1,1471,738
7746,kubaish yasser al,hindi khaled al,kubaish yasser al hindi khaled al,1,1471,2800
7717,abdelbaset shady moustafa,benny naveen,abdelbaset shady moustafa benny naveen,1,982,2383
7745,kubaish yasser al,boushari mohammed,kubaish yasser al boushari mohammed,1,1471,1435
7718,abdelbaset shady moustafa,shar'an ismail qasem mohammad al,abdelbaset shady moustafa shar'an ismail qasem mohammad al,1,982,1822
7719,abdelbaset shady moustafa,fernandes daniel,abdelbaset shady moustafa fernandes daniel,1,982,1425
7720,abdelbaset shady moustafa,nair prakash,abdelbaset shady moustafa nair prakash,1,982,2095
7721,abdelbaset shady moustafa,helal karim,abdelbaset shady moustafa helal karim,1,982,507
7722,abdelbaset shady moustafa,hassan said,abdelbaset shady moustafa hassan said,1,982,638
7723,abdelbaset shady moustafa,mustafa mohammed mobasher,abdelbaset shady moustafa mustafa mohammed mobasher,1,982,1359
7724,abdelbaset shady moustafa,dashti sulaiman,abdelbaset shady moustafa dashti sulaiman,1,982,2867
7725,abdelbaset shady moustafa,kubaish yasser al,abdelbaset shady moustafa kubaish yasser al,1,982,1471
7726,dashti sulaiman,boushari mohammed,dashti sulaiman boushari mohammed,1,2867,1435
7727,dashti sulaiman,hindi khaled al,dashti sulaiman hindi khaled al,1,2867,2800
7728,dashti sulaiman,dashti mohammed,dashti sulaiman dashti mohammed,1,2867,177
7729,dashti sulaiman,joby jacob,dashti sulaiman joby jacob,1,2867,738
7730,dashti sulaiman,hazarika manoj,dashti sulaiman hazarika manoj,1,2867,1157
7731,dashti sulaiman,carasco anant,dashti sulaiman carasco anant,1,2867,1634
7732,dashti sulaiman,najdi faisal al,dashti sulaiman najdi faisal al,1,2867,1458
7733,dashti sulaiman,saleh rashad mohiey,dashti sulaiman saleh rashad mohiey,1,2867,888
7734,dashti sulaiman,jokhi ayomarz,dashti sulaiman jokhi ayomarz,1,2867,2354
7735,dashti sulaiman,bandi mani,dashti sulaiman bandi mani,1,2867,2440
7736,dashti sulaiman,benny naveen,dashti sulaiman benny naveen,1,2867,2383
7737,dashti sulaiman,shar'an ismail qasem mohammad al,dashti sulaiman shar'an ismail qasem mohammad al,1,2867,1822
7738,dashti sulaiman,fernandes daniel,dashti sulaiman fernandes daniel,1,2867,1425
7739,dashti sulaiman,nair prakash,dashti sulaiman nair prakash,1,2867,2095
7740,dashti sulaiman,helal karim,dashti sulaiman helal karim,1,2867,507
7741,dashti sulaiman,hassan said,dashti sulaiman hassan said,1,2867,638
7742,dashti sulaiman,mustafa mohammed mobasher,dashti sulaiman mustafa mohammed mobasher,1,2867,1359
7743,dashti sulaiman,abdelbaset shady moustafa,dashti sulaiman abdelbaset shady moustafa,1,2867,982
7744,dashti sulaiman,kubaish yasser al,dashti sulaiman kubaish yasser al,1,2867,1471
7404,hindi khaled al,dashti mohammed,hindi khaled al dashti mohammed,1,2800,177
7403,hindi khaled al,boushari mohammed,hindi khaled al boushari mohammed,1,2800,1435
7402,boushari mohammed,kubaish yasser al,boushari mohammed kubaish yasser al,1,1435,1471
7027,"otevwemerhuere joseph,","ramaswamy sunil,","otevwemerhuere joseph, ramaswamy sunil,",1,129,2141
7014,"basu subhayu,","heiland juliane,","basu subhayu, heiland juliane,",1,1555,1470
7015,"basu subhayu,","de gennaro vincenzo,","basu subhayu, de gennaro vincenzo,",1,1555,1301
7016,"basu subhayu,","ramaswamy sunil,","basu subhayu, ramaswamy sunil,",1,1555,2141
7017,"basu subhayu,","arasi quadri,","basu subhayu, arasi quadri,",1,1555,1262
7018,"basu subhayu,","campero manuel flores,","basu subhayu, campero manuel flores,",1,1555,1015
7019,"basu subhayu,","odumboni idowu,","basu subhayu, odumboni idowu,",1,1555,607
7020,"basu subhayu,","chemmarikattil rohan,","basu subhayu, chemmarikattil rohan,",1,1555,3003
7021,"basu subhayu,","osauzo sam,","basu subhayu, osauzo sam,",1,1555,840
7022,"basu subhayu,","otevwemerhuere joseph,","basu subhayu, otevwemerhuere joseph,",1,1555,129
7023,"otevwemerhuere joseph,","kallel narjes,","otevwemerhuere joseph, kallel narjes,",1,129,2864
7024,"otevwemerhuere joseph,","oni olugbenga,","otevwemerhuere joseph, oni olugbenga,",1,129,2276
7025,"otevwemerhuere joseph,","heiland juliane,","otevwemerhuere joseph, heiland juliane,",1,129,1470
7026,"otevwemerhuere joseph,","de gennaro vincenzo,","otevwemerhuere joseph, de gennaro vincenzo,",1,129,1301
7028,"otevwemerhuere joseph,","arasi quadri,","otevwemerhuere joseph, arasi quadri,",1,129,1262
6981,"odumboni idowu,","heiland juliane,","odumboni idowu, heiland juliane,",1,607,1470
7029,"otevwemerhuere joseph,","campero manuel flores,","otevwemerhuere joseph, campero manuel flores,",1,129,1015
7030,"otevwemerhuere joseph,","odumboni idowu,","otevwemerhuere joseph, odumboni idowu,",1,129,607
7031,"otevwemerhuere joseph,","chemmarikattil rohan,","otevwemerhuere joseph, chemmarikattil rohan,",1,129,3003
7032,"otevwemerhuere joseph,","osauzo sam,","otevwemerhuere joseph, osauzo sam,",1,129,840
7033,"otevwemerhuere joseph,","basu subhayu,","otevwemerhuere joseph, basu subhayu,",1,129,1555
7034,olatunji oladipo o.,micheal obolo,olatunji oladipo o. micheal obolo,1,2902,1957
7035,micheal obolo,olatunji oladipo o.,micheal obolo olatunji oladipo o.,1,1957,2902
7036,onyeji j. a.,adebayo a. a.,onyeji j. a. adebayo a. a.,1,2972,175
7037,onyeji j. a.,stafford t. w.,onyeji j. a. stafford t. w.,1,2972,940
7038,onyeji j. a.,ekun o. a.,onyeji j. a. ekun o. a.,1,2972,1035
7039,onyeji j. a.,onu h.,onyeji j. a. onu h.,1,2972,2995
7040,onyeji j. a.,nwozor k. k.,onyeji j. a. nwozor k. k.,1,2972,1532
7041,adebayo a. a.,onyeji j. a.,adebayo a. a. onyeji j. a.,1,175,2972
7013,"basu subhayu,","oni olugbenga,","basu subhayu, oni olugbenga,",1,1555,2276
7012,"basu subhayu,","kallel narjes,","basu subhayu, kallel narjes,",1,1555,2864
7011,"osauzo sam,","otevwemerhuere joseph,","osauzo sam, otevwemerhuere joseph,",1,840,129
7010,"osauzo sam,","basu subhayu,","osauzo sam, basu subhayu,",1,840,1555
6983,"odumboni idowu,","ramaswamy sunil,","odumboni idowu, ramaswamy sunil,",1,607,2141
6984,"odumboni idowu,","arasi quadri,","odumboni idowu, arasi quadri,",1,607,1262
6985,"odumboni idowu,","campero manuel flores,","odumboni idowu, campero manuel flores,",1,607,1015
6986,"odumboni idowu,","chemmarikattil rohan,","odumboni idowu, chemmarikattil rohan,",1,607,3003
6987,"odumboni idowu,","osauzo sam,","odumboni idowu, osauzo sam,",1,607,840
6988,"odumboni idowu,","basu subhayu,","odumboni idowu, basu subhayu,",1,607,1555
6989,"odumboni idowu,","otevwemerhuere joseph,","odumboni idowu, otevwemerhuere joseph,",1,607,129
6990,"chemmarikattil rohan,","kallel narjes,","chemmarikattil rohan, kallel narjes,",1,3003,2864
6991,"chemmarikattil rohan,","oni olugbenga,","chemmarikattil rohan, oni olugbenga,",1,3003,2276
6992,"chemmarikattil rohan,","heiland juliane,","chemmarikattil rohan, heiland juliane,",1,3003,1470
6993,"chemmarikattil rohan,","de gennaro vincenzo,","chemmarikattil rohan, de gennaro vincenzo,",1,3003,1301
6994,"chemmarikattil rohan,","ramaswamy sunil,","chemmarikattil rohan, ramaswamy sunil,",1,3003,2141
6995,"chemmarikattil rohan,","arasi quadri,","chemmarikattil rohan, arasi quadri,",1,3003,1262
6996,"chemmarikattil rohan,","campero manuel flores,","chemmarikattil rohan, campero manuel flores,",1,3003,1015
6997,"chemmarikattil rohan,","odumboni idowu,","chemmarikattil rohan, odumboni idowu,",1,3003,607
6998,"chemmarikattil rohan,","osauzo sam,","chemmarikattil rohan, osauzo sam,",1,3003,840
6999,"chemmarikattil rohan,","basu subhayu,","chemmarikattil rohan, basu subhayu,",1,3003,1555
7000,"chemmarikattil rohan,","otevwemerhuere joseph,","chemmarikattil rohan, otevwemerhuere joseph,",1,3003,129
7001,"osauzo sam,","kallel narjes,","osauzo sam, kallel narjes,",1,840,2864
7002,"osauzo sam,","oni olugbenga,","osauzo sam, oni olugbenga,",1,840,2276
7003,"osauzo sam,","heiland juliane,","osauzo sam, heiland juliane,",1,840,1470
7004,"osauzo sam,","de gennaro vincenzo,","osauzo sam, de gennaro vincenzo,",1,840,1301
7005,"osauzo sam,","ramaswamy sunil,","osauzo sam, ramaswamy sunil,",1,840,2141
7006,"osauzo sam,","arasi quadri,","osauzo sam, arasi quadri,",1,840,1262
7007,"osauzo sam,","campero manuel flores,","osauzo sam, campero manuel flores,",1,840,1015
7008,"osauzo sam,","odumboni idowu,","osauzo sam, odumboni idowu,",1,840,607
7009,"osauzo sam,","chemmarikattil rohan,","osauzo sam, chemmarikattil rohan,",1,840,3003
7042,adebayo a. a.,stafford t. w.,adebayo a. a. stafford t. w.,1,175,940
7043,adebayo a. a.,ekun o. a.,adebayo a. a. ekun o. a.,1,175,1035
7044,adebayo a. a.,onu h.,adebayo a. a. onu h.,1,175,2995
7075,obah b.,chibueze s. e.,obah b. chibueze s. e.,1,1535,1002
7077,obah b.,onugha i. n.,obah b. onugha i. n.,1,1535,2664
7078,george c. o.,thomas s. w.,george c. o. thomas s. w.,1,3179,3288
7079,george c. o.,john m.,george c. o. john m.,1,3179,2155
7080,george c. o.,gani a.,george c. o. gani a.,1,3179,2564
7081,george c. o.,emmanuel a. k.,george c. o. emmanuel a. k.,1,3179,49
7082,george c. o.,norbert a. e.,george c. o. norbert a. e.,1,3179,154
7083,thomas s. w.,george c. o.,thomas s. w. george c. o.,1,3288,3179
7084,thomas s. w.,john m.,thomas s. w. john m.,1,3288,2155
7085,thomas s. w.,gani a.,thomas s. w. gani a.,1,3288,2564
7086,thomas s. w.,emmanuel a. k.,thomas s. w. emmanuel a. k.,1,3288,49
7087,thomas s. w.,norbert a. e.,thomas s. w. norbert a. e.,1,3288,154
7088,john m.,george c. o.,john m. george c. o.,1,2155,3179
7089,john m.,thomas s. w.,john m. thomas s. w.,1,2155,3288
7090,john m.,gani a.,john m. gani a.,1,2155,2564
7091,john m.,emmanuel a. k.,john m. emmanuel a. k.,1,2155,49
7092,john m.,norbert a. e.,john m. norbert a. e.,1,2155,154
7093,gani a.,george c. o.,gani a. george c. o.,1,2564,3179
7094,gani a.,thomas s. w.,gani a. thomas s. w.,1,2564,3288
7095,gani a.,john m.,gani a. john m.,1,2564,2155
7096,gani a.,emmanuel a. k.,gani a. emmanuel a. k.,1,2564,49
7097,gani a.,norbert a. e.,gani a. norbert a. e.,1,2564,154
7098,emmanuel a. k.,george c. o.,emmanuel a. k. george c. o.,1,49,3179
7099,emmanuel a. k.,thomas s. w.,emmanuel a. k. thomas s. w.,1,49,3288
7100,emmanuel a. k.,john m.,emmanuel a. k. john m.,1,49,2155
7101,emmanuel a. k.,gani a.,emmanuel a. k. gani a.,1,49,2564
7102,emmanuel a. k.,norbert a. e.,emmanuel a. k. norbert a. e.,1,49,154
7103,norbert a. e.,george c. o.,norbert a. e. george c. o.,1,154,3179
7076,obah b.,ibeh s. u.,obah b. ibeh s. u.,1,1535,3206
7074,onugha i. n.,obah b.,onugha i. n. obah b.,1,2664,1535
7045,adebayo a. a.,nwozor k. k.,adebayo a. a. nwozor k. k.,1,175,1532
7073,onugha i. n.,ibeh s. u.,onugha i. n. ibeh s. u.,1,2664,3206
7046,stafford t. w.,onyeji j. a.,stafford t. w. onyeji j. a.,1,940,2972
7047,stafford t. w.,adebayo a. a.,stafford t. w. adebayo a. a.,1,940,175
7048,stafford t. w.,ekun o. a.,stafford t. w. ekun o. a.,1,940,1035
7049,stafford t. w.,onu h.,stafford t. w. onu h.,1,940,2995
7050,stafford t. w.,nwozor k. k.,stafford t. w. nwozor k. k.,1,940,1532
7051,ekun o. a.,onyeji j. a.,ekun o. a. onyeji j. a.,1,1035,2972
7052,ekun o. a.,adebayo a. a.,ekun o. a. adebayo a. a.,1,1035,175
7053,ekun o. a.,stafford t. w.,ekun o. a. stafford t. w.,1,1035,940
7054,ekun o. a.,onu h.,ekun o. a. onu h.,1,1035,2995
7055,ekun o. a.,nwozor k. k.,ekun o. a. nwozor k. k.,1,1035,1532
7056,onu h.,onyeji j. a.,onu h. onyeji j. a.,1,2995,2972
7057,onu h.,adebayo a. a.,onu h. adebayo a. a.,1,2995,175
7058,onu h.,stafford t. w.,onu h. stafford t. w.,1,2995,940
7059,onu h.,ekun o. a.,onu h. ekun o. a.,1,2995,1035
7060,onu h.,nwozor k. k.,onu h. nwozor k. k.,1,2995,1532
7061,nwozor k. k.,onyeji j. a.,nwozor k. k. onyeji j. a.,1,1532,2972
7062,nwozor k. k.,adebayo a. a.,nwozor k. k. adebayo a. a.,1,1532,175
7063,nwozor k. k.,stafford t. w.,nwozor k. k. stafford t. w.,1,1532,940
7064,nwozor k. k.,ekun o. a.,nwozor k. k. ekun o. a.,1,1532,1035
7065,nwozor k. k.,onu h.,nwozor k. k. onu h.,1,1532,2995
7066,chibueze s. e.,ibeh s. u.,chibueze s. e. ibeh s. u.,1,1002,3206
7067,chibueze s. e.,onugha i. n.,chibueze s. e. onugha i. n.,1,1002,2664
7068,chibueze s. e.,obah b.,chibueze s. e. obah b.,1,1002,1535
7069,ibeh s. u.,chibueze s. e.,ibeh s. u. chibueze s. e.,1,3206,1002
7070,ibeh s. u.,onugha i. n.,ibeh s. u. onugha i. n.,1,3206,2664
7071,ibeh s. u.,obah b.,ibeh s. u. obah b.,1,3206,1535
7072,onugha i. n.,chibueze s. e.,onugha i. n. chibueze s. e.,1,2664,1002
6982,"odumboni idowu,","de gennaro vincenzo,","odumboni idowu, de gennaro vincenzo,",1,607,1301
6980,"odumboni idowu,","oni olugbenga,","odumboni idowu, oni olugbenga,",1,607,2276
7401,boushari mohammed,dashti sulaiman,boushari mohammed dashti sulaiman,1,1435,2867
6902,"kallel narjes,","oni olugbenga,","kallel narjes, oni olugbenga,",1,2864,2276
6731,shah razza,ishaq wala bin,shah razza ishaq wala bin,1,742,1183
6732,al-darmaki fatima,periere matthieu deville de,al-darmaki fatima periere matthieu deville de,1,790,1057
6733,al-darmaki fatima,foote alexander,al-darmaki fatima foote alexander,1,790,1097
6734,al-darmaki fatima,bertouche meriem,al-darmaki fatima bertouche meriem,1,790,269
6735,al-darmaki fatima,shah razza,al-darmaki fatima shah razza,1,790,742
6736,al-darmaki fatima,ishaq wala bin,al-darmaki fatima ishaq wala bin,1,790,1183
6737,ishaq wala bin,periere matthieu deville de,ishaq wala bin periere matthieu deville de,1,1183,1057
6738,ishaq wala bin,foote alexander,ishaq wala bin foote alexander,1,1183,1097
6739,ishaq wala bin,bertouche meriem,ishaq wala bin bertouche meriem,1,1183,269
6740,ishaq wala bin,shah razza,ishaq wala bin shah razza,1,1183,742
6741,ishaq wala bin,al-darmaki fatima,ishaq wala bin al-darmaki fatima,1,1183,790
6826,gibrata muhammad a,van dijke rink,gibrata muhammad a van dijke rink,1,2805,1173
6827,van dijke rink,gibrata muhammad a,van dijke rink gibrata muhammad a,1,1173,2805
6903,"kallel narjes,","heiland juliane,","kallel narjes, heiland juliane,",1,2864,1470
6979,"odumboni idowu,","kallel narjes,","odumboni idowu, kallel narjes,",1,607,2864
6904,"kallel narjes,","de gennaro vincenzo,","kallel narjes, de gennaro vincenzo,",1,2864,1301
6905,"kallel narjes,","ramaswamy sunil,","kallel narjes, ramaswamy sunil,",1,2864,2141
6906,"kallel narjes,","arasi quadri,","kallel narjes, arasi quadri,",1,2864,1262
6907,"kallel narjes,","campero manuel flores,","kallel narjes, campero manuel flores,",1,2864,1015
6908,"kallel narjes,","odumboni idowu,","kallel narjes, odumboni idowu,",1,2864,607
6909,"kallel narjes,","chemmarikattil rohan,","kallel narjes, chemmarikattil rohan,",1,2864,3003
6910,"kallel narjes,","osauzo sam,","kallel narjes, osauzo sam,",1,2864,840
6911,"kallel narjes,","basu subhayu,","kallel narjes, basu subhayu,",1,2864,1555
6912,"kallel narjes,","otevwemerhuere joseph,","kallel narjes, otevwemerhuere joseph,",1,2864,129
6913,"oni olugbenga,","kallel narjes,","oni olugbenga, kallel narjes,",1,2276,2864
6914,"oni olugbenga,","heiland juliane,","oni olugbenga, heiland juliane,",1,2276,1470
6915,"oni olugbenga,","de gennaro vincenzo,","oni olugbenga, de gennaro vincenzo,",1,2276,1301
6916,"oni olugbenga,","ramaswamy sunil,","oni olugbenga, ramaswamy sunil,",1,2276,2141
6730,shah razza,al-darmaki fatima,shah razza al-darmaki fatima,1,742,790
