	name	degree
1042	barnett robyn	6
901	bayati m.	6
909	gao ke	6
676	andrew m.	6
928	tavanaei fatemeh	6
673	zhu ming-xing	6
942	gringarten a. c.	6
671	smith clayton s.	6
951	schechter david	6
953	chen p.	6
665	graves ramona	6
960	schmidt ingelise	6
961	ross c. m.	6
966	kim k.	6
970	barker lauren	6
971	huang haibo	6
972	stenebraten j. f.	6
974	mostofi m.	6
983	tamburini a.	6
656	germaine j. t.	6
996	mourzenko v. v.	6
653	yan shu-wang	6
651	consulting s. almond	6
1002	chibueze s. e.	6
1004	clayton cameron	6
648	pan bing	6
1014	maehara yuki	6
1018	ashqar ayham	6
1029	searles kevin h.	6
1034	parsegov s. g.	6
895	van buchem frans	6
686	sakamoto t.	6
890	ahmed ramadan	6
799	gong wei-ming	6
728	ge jun	6
727	whaley kevin	6
737	peng yan	6
745	kabir nurul	6
723	mishra arvind k.	6
751	katahara keith	6
754	gao deli	6
755	kralova lucie	6
761	garnier a.	6
719	zhang l. y.	6
772	hassanpour jafar	6
777	mendecki maciej	6
792	wu zhide	6
804	feng p.,	6
886	erickson daniel r.	6
809	miskimins j. l.	6
810	bo<u+00a1>kovik mirjana	6
817	braga a. m.	6
703	sondergeld carl	6
824	razavi omid	6
835	pandurangan venkataraman	6
698	mirza r.	6
845	kulatilake p. h. s. w.	6
852	rathanaweera tharaka d.	6
860	epifani f.	6
873	mondal s.	6
882	othman haitham	6
884	fonseca e.	6
1036	liu jishan	6
1044	miranda r.	6
1300	akanji lateef	6
1046	mesini e. n.	6
599	yoshimura koichi	6
595	forbes bryan	6
594	kretsul vyacheslav	6
1186	zhang dongxiao	6
590	kinoshita n.	6
1194	dondale aaron	6
1199	fantini andrea	6
1201	zuberek waclaw m.	6
587	styward b.	6
1212	young d.	6
583	rongved m.	6
1227	yu j-g.	6
581	olson jon e.	6
1231	braley nicholas	6
579	golubtsov r. v.	6
577	morita nobuo	6
1251	lin ran	6
576	mukerji tapan	6
1255	bui nghia	6
1263	bobet a.	6
1276	lei qinghua	6
1283	you lijun	6
1284	agrawal harshit	6
1287	petruzalek matej	6
1288	azizian ali	6
1289	lozano henry andrey	6
1295	sun hao	6
565	cha m.	6
1298	flemings p. b.	6
1167	chand karam	6
600	eker erdinc	6
1163	fahrman b. p.	6
1109	meek robert	6
1052	mezon c.	6
1059	flores rafael	6
1060	singh s. k.	6
1062	li chuan	6
635	han zengqiang	6
633	lin jeen-shang	6
1082	varavei abdoljalil	6
632	al-abduljabbar a.	6
631	ranjinth pathegama g.	6
629	mohamed k. m.	6
1088	miller douglas	6
1092	gong chenjie	6
1098	almond s. w.	6
1115	aldajani o. a.	6
601	larmier salome	6
1123	zacher g.	6
1129	xu chengyuan	6
1132	fadzliana azmi	6
1133	ahmed ahmed abdulhamid	6
1140	larose eric	6
611	yan jianwen	6
1147	vavrycuk vaclav	6
1148	wu b. s.	6
606	martino salvatore	6
605	dachanuwattana silpakorn	6
1153	zou xianjian	6
1155	svitek tomas	6
1156	liu da-an	6
1865	liu huai-zhong	6
499	mosalam khalid m.	6
0	suherdiana hedy	6
1934	mahmoud mohamed	6
2066	nguyen h. q.	6
1962	niemi a.	6
2104	huang x. b.	6
730	wantawin marut	6
384	kinakin d.	6
1937	pan zhejun	6
2070	zhou xuejun	6
353	kirane k. s.	6
1960	safari reza	6
2073	xiao p. w.	6
2037	espinosa mora carlos alberto	6
1993	lampe b. c.	6
336	wijaya r.	6
343	sangnimnuan anusarn	6
1918	hamza n.	6
1968	huang r. q.	6
1961	arndt s.	6
2042	smith s.	6
368	ardila sergio	6
381	sokol nik	6
329	zhu h. h.	6
335	hudec m. r.	6
2107	parsegov sergei	6
1949	maquerhua edu taipe	6
382	hufford w.	6
1942	blake kenyon j.	6
330	xu h.	6
383	abass hazim	6
1888	you zhenjiang	6
2034	li z.	6
2116	luo shengmin	6
2002	bousikhane f.	6
1895	knobles mark	6
1891	tsang c. f.	6
389	bian h. b.	6
2154	riley spencer	6
2099	roberts jon	6
1903	salimi h.	6
1973	albahrani hussain	6
401	rutman philippine	6
369	liu hong	6
1920	aston mark	6
2091	mirani ankit	6
2127	abdulmohsen ahmad al	6
2088	he jiang-da	6
1869	sjoberg jonny	6
2036	bontemps noelie	6
1979	cook john	6
1988	memarian hossein	6
2030	soga kenichi	6
1972	kim jung yong	6
2110	thovert j.-f.	6
2081	ramsay travis	6
1881	anthony e.	6
2076	antoncecchi i.	6
400	zhang xiaolin	6
2078	wang chuanying	6
2027	seymour nigel	6
2077	li baozhu	6
323	imamshah azza	6
3164	cirone alessandro	4
1340	ngai louis	4
2009	tunbridge l.	4
2887	dasari g. r.	4
1363	takekawa junichi	4
2888	koyama t.	4
2889	hunt c.	4
908	polsky y.	4
2007	frebourg gregory	4
1285	henao t.	4
682	hutchinson d. j.	4
295	sonnenthal eric	4
1349	amanullah md	4
2841	wollenweber j.	4
1361	popova a.	4
555	lau hon chung	4
2292	kawakami tsukasa	4
3168	rasskazov i. yu.	4
146	zhang y. d.	4
2312	fang yuan	4
2838	gorbovskaia o. a.	4
563	wempen j. m.	4
3150	zertsalov m. g.	4
2207	perumal k.	4
2033	pishchuleva a. v.	4
366	park choon	4
1312	ramamoorthy raghu	4
2298	zang arno	4
1313	vargas e. a. jr.	4
2866	hows a.	4
897	mahrous mohamed	4
2876	pearson c. mark	4
677	diederichs m. s.	4
1318	harrison j. p.	4
363	pettitt w.	4
920	ezhov k.	4
1334	poeck e.	4
1293	bi hongfeng	4
2304	adel k.	4
1325	kumar kundan	4
1326	aydan o.	4
2883	rinaldi a. p.	4
559	shirole deepanshu	4
1331	malachowska aleksandra	4
562	last n.	4
41	zhao hua	4
566	neves fernando	4
259	wu biyi	4
2318	rahman m. s.	4
2832	frash luke p.	4
2773	whitfield stephen	4
1414	deger evgeniya	4
1416	li huazhou andy	4
1996	varma malavika	4
1995	copley jeff	4
2785	li d. j.	4
1992	andreassen k. a.	4
2783	bagherian ben	4
2781	henao tito	4
338	bjornara t. i.	4
1438	spesivtsev p. e.	4
1989	scheuermann alexander	4
2777	davidson kimberly d.	4
521	kravchenko andrey	4
1452	guy n.	4
1455	staudtmeister k.	4
548	maxwell shawn	4
1456	lotidis michail a.	4
2332	sofianos alexandros i.	4
516	gabr m. a.	4
1459	chau v. t.	4
2333	nadimi s.	4
2765	stonis milan	4
1985	vargas silva diego armando,	4
879	palmeiro do amaral c.	4
876	taleghani arash dahi	4
514	calvez j. le	4
2129	wanninger t.	4
373	belleza v. c.	4
690	salehi saeed	4
312	zhao g. f.	4
2792	mccray michael s.	4
885	mateus jefferson	4
2123	stavropoulou maria	4
2001	cedola a. e.	4
164	arsibekov a.	4
1368	srinivasan sanjay	4
2828	mosharafi m.	4
2314	hage ahmad r.	4
2826	lee p. y	4
316	liu qing huo	4
1378	carrillo zuly calderon,	4
2822	biluta maksim	4
1382	mostaghimi peyman	4
543	bilgin h. a.	4
2316	an k.	4
1390	nicoll sam	4
167	sangesland sigbjorn	4
2006	du h.	4
3174	aminian kashy	4
892	el sgher mohamed	4
3177	al khatib osama	4
2119	pradhan s.	4
2806	dessieux l.	4
2805	gibrata muhammad a	4
889	baldino s.	4
3180	anifowosh olatunbosun	4
2802	sanchez salazar edwin daniel	4
1402	dahm haider. h.	4
168	bae<u+00df>ler matthias	4
1407	adoko a. c.	4
2798	boominathan a.	4
887	verkhovtseva natalia	4
2796	li b. q.	4
296	ardebili zahra aghazadeh	4
2914	izimov r. m.	4
2896	ranjan animesh	4
3014	jha b.	4
2065	france brandon	4
101	miska s. z.	4
2067	wong t.-f.	4
994	elbanna a.	4
2102	trackemas jack	4
1139	griffin larry	4
2069	babadagli tayfun	4
1149	pyles david	4
309	kasper s. frederiksen	4
1125	hampton j. c.	4
1121	hanson-hedgecock s.	4
652	silva cristiane	4
2250	ding didier-yu	4
3024	du jing	4
3004	hu yuxia	4
2064	zimmermann gunter	4
3026	khokhlov i. n.	4
2993	hashimoto r.	4
2985	richard t.	4
1161	malistani n.	4
2988	lukmanov r. b.	4
979	wang zhengxu	4
59	gray kenneth	4
2060	javadpour farzam	4
2994	tao z. g.	4
991	skripkin a. g.	4
2105	yan y.	4
1154	broussard m. b.	4
984	bai t.	4
658	mccarter m. k.	4
2262	wang dong	4
3105	dinske carsten	4
3025	laquini joao paulo	4
94	guo xuyang	4
109	rodriguez adolfo a.	4
3068	firme p. a. l. p.	4
2239	vielma w. e. szemat	4
3087	will johannes	4
2089	ibsen lars bo	4
3062	alsaif noor a.	4
645	zhang z. h.	4
68	horsrud p.	4
3069	ameri samuel	4
1016	russell a. r.	4
3071	xie x.	4
347	newman c.	4
3073	moore j. r.	4
1039	dai junwen	4
2233	zhang c. p.	4
2096	barati reza	4
1061	fung larry s. k.	4
77	xiroudakis george	4
1101	hisette quentin	4
1086	tien y. m.	4
1100	zhang w.	4
91	pachytel radomir w.	4
2249	manchanda r.	4
625	yuan yanguang	4
66	naaden christoffer	4
628	jacobs trent	4
1007	sun zhuang	4
1069	xiong qiquan	4
2228	ajamzadeh h.	4
1078	nomikos pavlos p.	4
1077	balhoff matthew t.	4
647	toropetsky k. v.	4
2085	karahasan k.	4
1070	choudhury deepankar	4
2266	tahmasebi pejman	4
1164	matzar l.	4
46	nielsen soren dam	4
1240	pimentel e.	4
2922	rai c.	4
2285	li xiang	4
2925	weng m. c.	4
1248	navarrete r. c.	4
131	hamam hassan h.	4
2214	lopez bruno a.	4
2215	ozbayoglu e.	4
958	tanriseven e. n.	4
1238	chuprakov d. a.	4
2933	shamsi k.	4
1234	beloborodov roman	4
2283	bozorgzadeh n.	4
2038	weng x.	4
361	maitra shubhrajit	4
1253	ouraga z.	4
2287	liu x.	4
582	bajpayee t. s.	4
670	nunez carlos	4
142	eidinov a.	4
1277	seagraves a. n.	4
934	tyrrell t.	4
2289	seabra gabriel serrao	4
672	gulnara gaymaletdinova	4
938	zhao hui	4
947	mulinska marta	4
133	duzgun h. s.	4
140	zhao shuai	4
2108	aliabadian z.	4
667	sultan abdullah	4
691	boyd d. lane	4
666	grande l.	4
1258	choi j. c.	4
3129	syresin denis	4
1220	bermudez romulo	4
1165	hardy m. p.	4
2971	sesetty varahanaresh	4
2965	yanagimura y.	4
2218	farichah h.	4
2054	liu chao	4
3119	blyton christopher a. j.	4
2969	maji v. b.	4
2269	valko peter p.	4
2973	shapiro serge alexander	4
2963	lu haidan	4
313	huang hai	4
1171	zapf d.	4
1170	iriarte jessica	4
2978	jarosinski marek	4
2055	al aryani fatima mohamed	4
976	li hangyu	4
2053	whiteley n.	4
591	mahbaz s. b.	4
119	tsai s. j.	4
52	zhu j. b.	4
2943	buscarnera g.	4
1214	amaral ricardo fernandes do	4
2945	maatouk b. h.	4
360	bai baojun	4
359	hildyard m. w.	4
2045	hsu c. j.	4
962	ohtani hayate	4
1193	smith s. s.	4
54	sakiyama naoki	4
116	fabricius i. l.	4
2955	li sanbai	4
1198	terheege j. h.	4
2957	monteagudo jorge e.	4
2049	gala deepen p.	4
1484	chen t. c.	4
511	adamuszek m.	4
1488	alsubaih ahmed. a.	4
3265	xing y.	4
773	hachan j.	4
2545	farah nicolas	4
268	holt rune	4
2547	maria anna polak m. a. p.	4
2548	kang h.	4
1747	moradian z.	4
1744	agioutantis z.	4
2540	guo zhenyu	4
774	maxwell s. c.	4
1904	tarazona darwin mateus,	4
2400	guo y.	4
1737	gerbaud laurent	4
1909	zhuang xiangqi	4
1729	schreiber jan	4
3267	quevedo r. j.	4
2539	singh t. n.	4
779	al-mudhafar w. j.	4
2529	crowley zachary	4
1771	zeriek rachad	4
2524	wu weiwei	4
2150	pilacik a.	4
430	rassenfoss stephen	4
1767	esterle joan	4
1764	radonjic m.	4
763	cyz marta	4
395	ziauddin m. e.	4
720	du plessis peter	4
767	al kobaisi abdulla	4
2533	sharma m. m.	4
2534	nikishkin m. v.	4
2535	nieto nathalie	4
769	nielsen soren a.	4
778	jha birendra	4
2563	rodrigues roger	4
277	du shouhong	4
223	aminzadeh f.	4
2587	piedrahita jaime	4
1977	aguilera roberto	4
1680	li c.	4
224	hazzard j.	4
275	andrey dushin	4
3250	bubshait ahmed	4
3249	das ratan	4
456	alekseev aleksei	4
3248	tatyana timofeeva	4
708	bittencourt rossi tiago de	4
2600	ashida akihisa	4
276	mukherjee saswata	4
802	hamidi farzin	4
1657	tsau jyun-syung	4
1685	day j. j.	4
1690	lagger m.	4
2565	trzeciak m.	4
1703	pandey vibhas j.	4
1722	marinelli f.	4
1720	vivas j.	4
1715	wong yuen	4
1711	bauer andreas	4
1913	kenar piotr	4
1914	rinaldi antonio	4
12	gei<u+00df>ler peter	4
2583	belozerov b. v.	4
710	blanford m.	4
1696	weddle paul	4
2184	allahyarov rashad	4
2579	fredd c. n	4
2390	baud p.	4
228	kikumoto m.	4
2406	bakk audun	4
428	gao f.	4
2407	thorne m. s.	4
2161	deka bhabesh,	4
3292	zhou wei	4
403	guzev m. a.	4
3291	soldal m.	4
2458	ibrahim e. g.	4
402	modiriasari a.	4
1836	mittal abhinav	4
2463	kumar amit	4
1844	mukul m. sharma	4
2464	sirdesai n. n.	4
251	pachytel r.	4
1877	fleenor s. m.	4
2467	li ang	4
1829	clarke p. l.	4
743	pervukhina marina	4
1870	nicholson glenn a.	4
254	armstrong ryan	4
2518	wang yue	4
406	sandbak l. a.	4
2434	elbel brittany	4
2435	pejic d.	4
405	bar neil	4
3297	martin r.	4
3296	pyrak-nolte l. j.	4
257	mikhailov vladimir	4
1853	parastatidis e.	4
726	janis michael	4
408	al awadhi i.	4
2446	li guoqiang	4
409	de simone m.	4
1847	lhomme t.	4
2449	xu y.	4
2425	santana claudia	4
324	olabode a. o.	4
1823	omidi o.	4
3285	mishra brijes	4
1795	phumaphi p. t.	4
2499	perez oswaldo	4
2500	wen heng	4
1802	miki s.	4
1800	bohloli b.	4
1799	huang haiying	4
1796	trainor-guitton whitney j.	4
1794	noordin f. b. m.	4
416	malinowski michal	4
2510	talukdar ramen	4
3277	mavromatidis angelos	4
1784	ye ruichao	4
1783	vallejo luis e.	4
1781	feng j. l.	4
758	mansour ahmed khaled	4
1803	chatterjee avirup	4
2497	vidal-gilbert sandrine	4
2496	ohnishi y.	4
2413	souchal raphael	4
2494	aki ahmet	4
422	andia p.	4
243	gomez carolina	4
2490	stuart g. w.	4
2489	chang kuntan	4
2414	barroso fouraux mateus	4
2487	lee dongkeun	4
2486	quevedo r.	4
1811	dutto paola	4
2415	galaa a. m.	4
1816	ezeakacha chinedum peter	4
1818	hedayat ahmadreza	4
1821	gao sunhua	4
2384	sheraliyev meiirzhan	4
798	tarazona jefferson mateus	4
1652	fang jun	4
1591	howden b. w.	4
825	urpi l.	4
3216	cadotte r. j.	4
701	franquet j. a.	4
2689	brechan bjorn	4
379	aleksandr melnikov	4
200	al-zankawi omran	4
3214	bobek k.	4
1556	taher ahmed	4
488	dalton c. a.	4
2193	el mohtar chadi	4
1548	ramirez m.	4
2701	li xiaorong	4
696	panko adam	4
188	xu bin	4
2705	eaton david w.	4
3219	udegbe egbadon	4
1563	sheng jie	4
1564	caeiro maria helena	4
1579	altammar m. j.	4
3223	leuger b.	4
1587	zhang peter	4
1945	lai zhiqiang	4
2665	hupka jan	4
2666	smart m. e.	4
1582	nicholson a. kirby	4
1578	stephansson ove	4
201	samnejad m.	4
2670	aminzadeh fred	4
1573	kresse o.	4
1567	ghosh amitava	4
3243	wei mingzhen	4
2361	al-mahallawy m.	4
203	jarosinski m.	4
491	kent alana	4
1540	konstantin lezhnev	4
1538	azad a.	4
377	exadaktylos george	4
2736	eichhubl p.	4
2132	akl s. a. y.	4
288	sonnenberg steve	4
855	weyher r. d.	4
2740	hawkes robert v.	4
2741	flottmann thomas	4
28	sasaki t.	4
2734	geimer p.	4
693	morgan eugene	4
2131	mikada hitoshi	4
1498	li yinghui	4
2747	ozbay u.	4
868	yang baohong	4
1495	seidel johannes	4
2166	baizhanov bekdar	4
1511	wang xiaoxiao	4
1536	hu xiao	4
285	garvey g.	4
2710	alsubaih ihsan	4
2353	fan z.	4
1965	reynolds albert c.	4
185	xiong hongjie	4
2717	mohamed khaled m.	4
26	anagnostou g.	4
2721	orlander t.	4
851	bautmans p.	4
1521	rucinski piotr	4
497	killough john	4
1971	yu bo	4
848	oyovwevotu j. s.	4
2728	tan lili	4
2346	li s.	4
704	mohammadnejad t.	4
1031	pereira f. l. g.	4
333	polyakov d. a.	4
1936	bosman k.	4
803	tarek marion	4
818	torres sergio galindo	4
2617	alfarge dheiaa	4
24	hadi f. a.	4
218	zwarich nola r.	4
816	krueger oliver	4
1923	piotr wiciak p. w.	4
1640	giovanni cascante g. c.	4
2186	alkamil k. e. h. k.	4
2379	kashihara koji	4
1607	deng j. h.	4
3234	seiphoori a.	4
479	de hoop maarten	4
1620	bordoloi sanjeev	4
2622	sant r. v.	4
2143	huang shan	4
2632	eckardt stefan	4
807	lele s. p.	4
806	jing yu	4
2659	wang yuhe	4
1926	cappa frederic	4
1928	schaefer n.	4
1627	asadi m.	4
1631	dogru ali h.	4
3242	perez arturo diaz	4
1633	quinn christer	4
1646	mukhtarov timur	4
2648	al-arfaj mohammed k.	4
1	rabe claudio	4
1592	zhang xiaohu	4
1649	tamoto hugo	4
705	fontoura sergio	4
819	tsitsiashvili g. sh.	4
2654	bazant z. p.	4
468	bachman robert c.	4
3227	ershov a.	4
2650	mohammed al-osail	4
1598	gee r.	4
210	tokashiki n.	4
480	haber r. b.	4
2613	bobek kinga	4
3295	hashem mohamed	2
3082	ghorai bithin	2
641	deshenenkov ivan	2
2213	chambers d. j.	2
675	myers michael	2
16	moghanloo rouzbeh ghanbarnezhad	2
2209	davudov davud	2
3151	kammerer c. g.	2
956	ahmed sheikh sharif	2
847	esquivel raul	2
2229	protasov i. i.	2
345	solibida c.	2
2162	chang haibin	2
865	chen s. l.	2
331	liu g.	2
796	oughanem rezki	2
341	arson chloe	2
3090	ewy russell t.	2
801	ramkumar shwetha	2
3084	yale d. p.	2
3137	ostrowski lukasz	2
3081	bessmertnykh a. o.	2
850	kim b. h.	2
13	hanna alla r. r.	2
904	sepehrnoori k.	2
924	hai p. u.	2
1005	prassetyo s. h.	2
3262	ozyurtkan mustafa hakan	2
2177	zhou minyue	2
3159	collins m.	2
3220	martin c. d.	2
913	kamali a.	2
36	de melo moura d.	2
2216	yan wang	2
3123	barton n.	2
661	esmaeili k.	2
894	sharpe j. d.	2
2205	falgout c.	2
662	kalenchuk k.	2
320	zambrano c.	2
3121	pourahmadian f.	2
2146	guangzhi zhang	2
3117	hasbani j. g.	2
2106	zhao z. y.	2
2115	vilarrasa v.	2
826	deli gao	2
891	hornby b.	2
3184	fakhimi a.	2
915	buyer andreas	2
746	cuervo sergio	2
326	bar n.	2
841	blasingame thomas a.	2
3208	saroglou h.	2
44	rathbun andrew p.	2
748	sinha sankhaneel	2
2225	coggan j. s.	2
749	jung hojung	2
3282	lin yuan-yun	2
3257	tshibangu j.-p.	2
784	pazdniakou a.	2
7	sesetty v.	2
2192	malkowski piotr	2
995	karaoulanis f. e.	2
699	utsuki shinji	2
2142	wang f.	2
714	noviasta bonar	2
3275	retnanto albertus	2
2430	quintero pena yair andres	2
3077	jin w.	2
1547	ma yifei	2
1552	cheng wan	2
2357	wolfe c.	2
2692	elsarawy ahmed m.	2
1558	noufal abdelwahab	2
1559	carey james w.	2
1957	micheal obolo	2
486	white isabel	2
2681	klimenko d.	2
1571	esterhuizen gabriel s.	2
1948	hoeink t.	2
1944	shah m. v.	2
1590	rueda julio alberto	2
2656	ibrahim mazher h.	2
481	lombardo ezequiel	2
1597	jiang guosheng	2
2645	xiao f.	2
478	park e. s.	2
2642	dahi taleghani a.	2
2641	park d.	2
2373	goncalves da silva b.	2
1929	vachaparampil alex	2
193	yu weiqi	2
494	condon k. j.	2
2380	puntel de oliveira eduardo augusto	2
1528	mborah c.	2
1410	paydayesh mehdi	2
2327	stimpson brian c.	2
524	labuz j. f.	2
2768	phillips anthony,	2
1466	shen l.	2
1984	hundal i. s.	2
371	nasr-el-din hisham a.	2
348	khosravi elahe	2
1487	guner d.	2
179	elowe k. e.	2
504	tonkins m. c.	2
2341	usmani m. mohsin	2
502	wilson kurt	2
1502	kumar dharmendra	2
1505	fidiansyah ardho	2
1509	yang h.	2
2344	arnipally sumanth kumar	2
2731	joshi ravi	2
1515	barthwal h.	2
2725	oke jeffrey	2
1525	ge m.	2
470	ochi jalel	2
1921	rostami j.	2
538	shen b.	2
2531	brahma jwngsar	2
1770	bilgesu ilkin	2
237	elahi siavash hakim	2
2517	damiani saverio	2
1789	kovacich j. r.	2
266	candela t.	2
424	liu songxia	2
244	bachrach ran	2
1887	shen xinpu	2
247	nakaya masashi	2
2474	mametja t. d.	2
2473	guzina b. b.	2
249	kacewicz marek	2
1824	dengo carlos a.	2
414	olivier g.	2
1838	duan benchun	2
2455	li yunan	2
1857	van gestel jean-paul	2
2426	huynh k.	2
260	abbasi-asl y.	2
1862	mojtabai navid	2
1864	zhao gang	2
2530	gambino greg f.	2
1762	ferentinou maria	2
469	hernandez forero laura yesenia	2
2536	spiers c. j.	2
2609	haddad m.	2
2602	harpalani s.	2
1666	weibo sun	2
460	pan xinpeng	2
1673	ozkan erdal	2
2387	ponce jorge	2
2592	norouzi s.	2
1681	oyarhossein m.	2
1684	saurabh s.	2
1917	ozturk h.	2
1916	stefano g. de	2
2572	asadov sardar	2
2395	chen xuyue	2
444	xiao lei	2
2562	buijs hernan	2
391	jafarpour behnam	2
1732	wang p.	2
1907	ahmed sheikh shahriar	2
2552	peirce a. p.	2
1752	pimenov a. a.	2
1897	sun yixuan	2
2797	shen guoyang	2
2301	lee charlie	2
1267	venticinque gaetano	2
135	starr joel	2
2923	he zhenhua	2
2990	alber m.	2
2286	prasad u.	2
2919	agrawal samarth	2
604	ismael mohamed	2
1261	ehlig-economides c.	2
2261	schubert wulf	2
137	li ziyan	2
1102	thierens danny	2
139	feng y.	2
2909	anderson n. l.	2
1265	barrufet maria a.	2
1152	assiri wisam j.	2
571	raptis g.	2
1272	liu shuai	2
3044	van der baan mirko	2
1099	verberne b. a.	2
1243	xue yuting	2
2056	patino-ramirez fernando	2
1196	dorovsky v. n.	2
1173	van dijke rink	2
1175	johnson james	2
99	moghaddam rasoul nazari	2
98	gupta neel	2
1185	hynes l.	2
2050	hong-yang ni	2
354	junqueira cecilia pinheiro	2
2953	obaid khalid	2
539	boltz m. s.	2
2275	van der baan m.	2
2058	ayadiuno chris	2
2950	yang jijin	2
1113	salah mohamed	2
2949	hlidek barry t.	2
602	stefanik thomas m.	2
2041	zhao peidong	2
2902	olatunji oladipo o.	2
350	dahmani l.	2
2900	konietzky h.	2
2315	rebuli d. b.	2
2310	wasantha p. l. p.	2
1053	cuevas palencia cristian fernando	2
2313	sircar anirbid	2
349	kuru ergun	2
1357	gao c.	2
550	jacobi robert	2
549	kgwete m. n.	2
1048	brisco colin	2
1281	evans david j.	2
1385	kamal s.	2
2813	oke j.	2
2812	makhnenko r. y.	2
2005	lu jianrong	2
2004	mehranpour m. h.	2
3066	avanessian armen b.	2
2809	fakir muhammad	2
294	mirzazade a.	2
2010	swami v.	2
161	mansour a. khaled	2
2306	roussel nicolas p.	2
2243	amaru maisha	2
2294	sherwood k. w.	2
1292	vtorushin e. v.	2
2879	kanevskaya r. d.	2
152	gonze n.	2
1305	konietzky heinz	2
561	yusuf ahmed	2
1076	zhiyue wang	2
311	foroozesh jalal	2
1065	larson m. k.	2
74	cheng qinglu	2
2997	varela r. a.	2
2861	naeimipour a.	2
73	urli v.	2
2012	kaunda r. b.	2
3010	anderson glen	2
2803	shel egor	0
267	van den hoek paul	0
2179	khaled mohamed shafik	0
621	mcclure mark	0
1096	polla jukka	0
398	potyondy d. o.	0
3037	ozkaya sait i.	0
2998	davis thomas	0
2451	shi gen-hua	0
2222	asadi a.	0
2931	budennyy semen	0
434	menand stephane	0
282	nwozor kingsley	0
2323	grana dario	0
1379	wilson adam	0
862	pellet f. l.	0
1348	lim michelle	0
1322	zhang zong-xian	0
846	tutuncu azra	0
2302	atefi monfared k.	0
1966	burghardt j.	0
2111	asadi adel	0
3209	he rui	0
2208	muraviev alexander	0
2683	florez horacio	0
570	radwan amr	0
813	faidouzi mohamed mehdi el	0
235	labrie d.	0
1931	civan faruk	0
473	disiena james p.	0
707	tayyab imran	0
3128	williams-stroud s. c.	0
2604	pariseau w. g.	0
1200	oge ibrahim ferid	0
1677	liu. yongsheng	0
2270	chertov m. a.	0
1694	belanozhka aliaksei	0
1172	chun k. h.	0
3114	irani mazda	0
2061	amooie mohammad amin	0
437	gadde murali m.	0
512	carpenter chris	0
